,total_edges,signif_edges,Weighted degree per TF,#(total edges)/#(signif. edges) per TF
ENSG00000104856,46.0,5.0,7.352599723206825,9.2
ENSG00000110851,59.0,10.0,11.508136921523626,5.9
ENSG00000020633,32.0,2.0,5.353742855004478,16.0
ENSG00000184828,77.0,12.0,12.479832444878253,6.416666666666667
ENSG00000125850,46.0,10.0,9.153010394977633,4.6
ENSG00000135111,58.0,2.0,6.934879905400099,29.0
ENSG00000169641,36.0,9.0,8.950954550381834,4.0
ENSG00000169989,50.0,11.0,10.570785221139783,4.545454545454546
ENSG00000183734,55.0,1.0,5.836421122748122,55.0
ENSG00000173153,76.0,7.0,10.85720401203205,10.857142857142858
ENSG00000126561,35.0,13.0,9.541220152227353,2.6923076923076925
ENSG00000173575,61.0,4.0,9.58076232444865,15.25
ENSG00000102034,81.0,15.0,13.069424007446885,5.4
ENSG00000127663,82.0,18.0,18.14065534847925,4.555555555555555
ENSG00000118689,69.0,19.0,16.969608588683748,3.6315789473684212
ENSG00000159267,82.0,18.0,16.66500439003185,4.555555555555555
ENSG00000174446,88.0,12.0,15.519391241668231,7.333333333333333
ENSG00000162385,90.0,5.0,9.751028690035916,18.0
ENSG00000187607,42.0,8.0,7.378973080184454,5.25
ENSG00000120693,47.0,9.0,8.820684567778333,5.222222222222222
ENSG00000142149,50.0,1.0,4.831539737477963,50.0
ENSG00000197951,47.0,5.0,6.357578082333501,9.4
ENSG00000105261,55.0,4.0,7.07163182800612,13.75
ENSG00000161813,157.0,28.0,20.438543904243375,5.607142857142857
ENSG00000109320,79.0,17.0,15.506439640760231,4.647058823529412
ENSG00000186350,89.0,15.0,13.95535643953602,5.933333333333334
ENSG00000173258,79.0,20.0,14.161203268755525,3.95
ENSG00000196705,40.0,8.0,7.936758169909675,5.0
ENSG00000196268,36.0,5.0,6.532072626889752,7.2
ENSG00000146757,86.0,13.0,13.747671037740474,6.615384615384615
ENSG00000276644,57.0,17.0,13.427371887311178,3.3529411764705883
ENSG00000188227,69.0,10.0,11.695125726499516,6.9
ENSG00000203326,47.0,3.0,6.916749073456033,15.666666666666666
ENSG00000132109,44.0,11.0,9.770925337603225,4.0
ENSG00000217236,28.0,1.0,3.3706636841827824,28.0
ENSG00000134532,57.0,15.0,11.64455315872018,3.8
ENSG00000162409,43.0,5.0,6.201354034605792,8.6
ENSG00000120784,41.0,1.0,4.434315828709027,41.0
ENSG00000173276,80.0,10.0,13.693265589201573,8.0
ENSG00000072364,63.0,12.0,11.420331133721321,5.25
ENSG00000187772,71.0,6.0,7.795593248690006,11.833333333333334
ENSG00000142168,73.0,11.0,9.682695889382396,6.636363636363637
ENSG00000100784,56.0,9.0,8.945505668369947,6.222222222222222
ENSG00000185697,121.0,28.0,23.811073563694528,4.321428571428571
ENSG00000102383,38.0,5.0,4.537343280967871,7.6
ENSG00000167377,53.0,7.0,11.862936679125198,7.571428571428571
ENSG00000170370,36.0,5.0,7.19095190240244,7.2
ENSG00000187398,28.0,1.0,3.4555617142656603,28.0
ENSG00000162761,47.0,10.0,9.571010806793096,4.7
ENSG00000170561,32.0,6.0,5.697412317182569,5.333333333333333
ENSG00000068305,95.0,26.0,18.76091356544007,3.6538461538461537
ENSG00000181444,53.0,5.0,7.986065210646154,10.6
ENSG00000119927,22.0,6.0,6.194275302724528,3.6666666666666665
ENSG00000168310,55.0,8.0,10.127223521686803,6.875
ENSG00000169856,47.0,4.0,6.400298327162052,11.75
ENSG00000243660,59.0,18.0,14.016951599891128,3.2777777777777777
ENSG00000117000,101.0,6.0,12.797799593086896,16.833333333333332
ENSG00000118156,102.0,20.0,16.39470704488595,5.1
ENSG00000077150,47.0,8.0,8.356988164777594,5.875
ENSG00000158055,47.0,5.0,5.968139904761444,9.4
ENSG00000143379,112.0,26.0,20.08711999949113,4.3076923076923075
ENSG00000178764,36.0,9.0,7.486310773242932,4.0
ENSG00000137185,60.0,4.0,10.87897714798988,15.0
ENSG00000189180,47.0,6.0,6.788925456696314,7.833333333333333
ENSG00000129654,65.0,14.0,10.049060859390536,4.642857142857143
ENSG00000175105,83.0,21.0,16.606745378958845,3.9523809523809526
ENSG00000006377,36.0,3.0,4.494400292807839,12.0
ENSG00000104529,90.0,16.0,15.15850065233035,5.625
ENSG00000184517,76.0,12.0,14.508143705180297,6.333333333333333
ENSG00000148516,39.0,5.0,7.953043516566857,7.8
ENSG00000198298,46.0,6.0,7.132893410108781,7.666666666666667
ENSG00000156009,38.0,5.0,6.192312155298524,7.6
ENSG00000113722,47.0,6.0,6.485363486796996,7.833333333333333
ENSG00000124613,39.0,6.0,7.20897183774065,6.5
ENSG00000160113,65.0,12.0,12.327989911788638,5.416666666666667
ENSG00000054392,49.0,4.0,5.465445432482999,12.25
ENSG00000001167,72.0,13.0,12.312778376633347,5.538461538461538
ENSG00000140548,71.0,16.0,12.084581720483197,4.4375
ENSG00000143190,74.0,2.0,6.303083215219919,37.0
ENSG00000144485,77.0,8.0,10.882758746420837,9.625
ENSG00000112182,35.0,2.0,3.9913046643568415,17.5
ENSG00000179588,78.0,12.0,11.080415532438046,6.5
ENSG00000117448,94.0,40.0,23.36018102418459,2.35
ENSG00000010030,34.0,4.0,5.291629062538941,8.5
ENSG00000115641,55.0,5.0,5.811866535779756,11.0
ENSG00000175879,58.0,2.0,8.21488726036818,29.0
ENSG00000128709,34.0,6.0,4.729363331090523,5.666666666666667
ENSG00000167625,80.0,8.0,11.321025997431516,10.0
ENSG00000138738,28.0,1.0,4.333123206868072,28.0
ENSG00000172201,62.0,10.0,8.389095071888212,6.2
ENSG00000198482,53.0,5.0,7.180389073312997,10.6
ENSG00000135899,39.0,3.0,5.021889724423341,13.0
ENSG00000149922,44.0,8.0,6.421875475813774,5.5
ENSG00000140009,61.0,5.0,9.205121477942068,12.2
ENSG00000172530,90.0,13.0,17.15689804259334,6.923076923076923
ENSG00000167384,22.0,1.0,3.3915892809602255,22.0
ENSG00000196391,47.0,5.0,6.571368387306078,9.4
ENSG00000100307,54.0,14.0,10.248152818506199,3.857142857142857
ENSG00000181896,90.0,17.0,14.239796880895051,5.294117647058823
ENSG00000102103,70.0,33.0,17.233169755830456,2.121212121212121
ENSG00000160961,71.0,7.0,10.530822568495987,10.142857142857142
ENSG00000167555,49.0,5.0,5.28619716666216,9.8
ENSG00000198728,71.0,18.0,15.207490249456418,3.9444444444444446
ENSG00000234444,36.0,2.0,4.326971429053898,18.0
ENSG00000186564,31.0,7.0,7.781954698937938,4.428571428571429
ENSG00000119715,35.0,3.0,4.3784178518973995,11.666666666666666
ENSG00000120798,104.0,14.0,17.73501477159612,7.428571428571429
ENSG00000256223,97.0,14.0,14.445980014900568,6.928571428571429
ENSG00000125798,47.0,1.0,4.426047029620697,47.0
ENSG00000223547,61.0,2.0,6.685751717842515,30.5
ENSG00000277462,37.0,6.0,6.353805776601614,6.166666666666667
ENSG00000061455,44.0,3.0,5.990222568002875,14.666666666666666
ENSG00000125398,82.0,14.0,12.704572940727335,5.857142857142857
ENSG00000112592,96.0,24.0,21.249048954496214,4.0
ENSG00000197385,34.0,3.0,3.761831047820822,11.333333333333334
ENSG00000164631,50.0,9.0,7.568799748729141,5.555555555555555
ENSG00000117036,87.0,14.0,12.79796352349252,6.214285714285714
ENSG00000157429,77.0,12.0,11.80098139073654,6.416666666666667
ENSG00000204569,58.0,7.0,9.333935504613704,8.285714285714286
ENSG00000121413,43.0,1.0,5.295797348012607,43.0
ENSG00000165804,61.0,13.0,11.509073841589586,4.6923076923076925
ENSG00000153250,60.0,8.0,8.945755908772572,7.5
ENSG00000079263,45.0,4.0,6.6951066443330385,11.25
ENSG00000196843,65.0,4.0,7.015316249068554,16.25
ENSG00000088280,80.0,9.0,8.777213540958808,8.88888888888889
ENSG00000179388,49.0,3.0,6.213067553354975,16.333333333333332
ENSG00000142409,84.0,16.0,17.287934580131633,5.25
ENSG00000076604,77.0,6.0,11.916794272624331,12.833333333333334
ENSG00000165684,128.0,32.0,29.122092160649242,4.0
ENSG00000197808,40.0,7.0,6.468698770665561,5.714285714285714
ENSG00000164683,38.0,2.0,4.2459652041616645,19.0
ENSG00000177374,49.0,2.0,5.486161707628149,24.5
ENSG00000085274,77.0,13.0,10.507959357803916,5.923076923076923
ENSG00000029363,116.0,23.0,18.727855982748526,5.043478260869565
ENSG00000197566,66.0,8.0,7.524263567897153,8.25
ENSG00000111602,85.0,11.0,13.574207617123824,7.7272727272727275
ENSG00000085276,53.0,1.0,4.952687829102936,53.0
ENSG00000198453,63.0,14.0,11.379145108722826,4.5
ENSG00000186448,80.0,8.0,10.143184734564475,10.0
ENSG00000004848,44.0,3.0,5.112247339941656,14.666666666666666
ENSG00000196350,52.0,1.0,4.254418404146244,52.0
ENSG00000100226,40.0,4.0,6.2835584749571805,10.0
ENSG00000124766,51.0,,5.710795355988611,
ENSG00000186814,43.0,6.0,7.056637051787974,7.166666666666667
ENSG00000181472,45.0,4.0,6.873551115094187,11.25
ENSG00000170684,41.0,2.0,6.152199134506931,20.5
ENSG00000204611,86.0,7.0,11.334785391015718,12.285714285714286
ENSG00000159917,46.0,4.0,5.910280459032939,11.5
ENSG00000274349,38.0,2.0,3.5124064166146893,19.0
ENSG00000196150,48.0,3.0,5.390484550880365,16.0
ENSG00000112837,43.0,6.0,6.517645065766488,7.166666666666667
ENSG00000123609,69.0,14.0,12.540756504064372,4.928571428571429
ENSG00000170581,81.0,13.0,8.810403813390979,6.230769230769231
ENSG00000169249,20.0,1.0,2.492318785318987,20.0
ENSG00000198131,42.0,5.0,5.422398947229392,8.4
ENSG00000179886,60.0,13.0,10.818165837762443,4.615384615384615
ENSG00000176083,45.0,7.0,6.4517138405086625,6.428571428571429
ENSG00000175806,68.0,10.0,10.690981633584883,6.8
ENSG00000153896,80.0,6.0,8.954800347249801,13.333333333333334
ENSG00000172216,19.0,4.0,2.9638844815844942,4.75
ENSG00000102935,47.0,8.0,8.716533036126794,5.875
ENSG00000113196,26.0,2.0,2.7014293693664384,13.0
ENSG00000135679,59.0,8.0,8.890413928489474,7.375
ENSG00000184905,56.0,6.0,7.652317302234194,9.333333333333334
ENSG00000182318,49.0,6.0,7.698734301887793,8.166666666666666
ENSG00000185022,27.0,1.0,3.283190135873908,27.0
ENSG00000146007,58.0,3.0,5.563445014663949,19.333333333333332
ENSG00000113356,66.0,9.0,10.23850767037867,7.333333333333333
ENSG00000177125,56.0,14.0,10.062066210549652,4.0
ENSG00000101883,37.0,3.0,4.883237799216717,12.333333333333334
ENSG00000204604,56.0,2.0,4.94981760406536,28.0
ENSG00000196152,28.0,6.0,5.681490000313026,4.666666666666667
ENSG00000170802,58.0,6.0,6.922230377016954,9.666666666666666
ENSG00000103449,24.0,4.0,5.274130300039214,6.0
ENSG00000182759,46.0,2.0,5.800970893672341,23.0
ENSG00000044574,71.0,6.0,10.925766964333143,11.833333333333334
ENSG00000179059,41.0,6.0,4.913873115604618,6.833333333333333
ENSG00000173825,55.0,3.0,5.7344983037943384,18.333333333333332
ENSG00000005073,37.0,1.0,3.0438487703929074,37.0
ENSG00000165655,32.0,4.0,3.9977382421505814,8.0
ENSG00000122386,72.0,16.0,12.448723293464148,4.5
ENSG00000178028,87.0,3.0,8.920278518139014,29.0
ENSG00000158691,53.0,3.0,5.8064700246789975,17.666666666666668
ENSG00000171443,74.0,16.0,14.53830602980476,4.625
ENSG00000123268,78.0,7.0,9.223552351224496,11.142857142857142
ENSG00000251192,34.0,6.0,6.010400259206388,5.666666666666667
ENSG00000132604,57.0,3.0,5.516222769624264,19.0
ENSG00000113916,66.0,2.0,5.257765858343694,33.0
ENSG00000140265,37.0,7.0,4.775615610245074,5.285714285714286
ENSG00000165891,37.0,4.0,5.250856833513014,9.25
ENSG00000080007,82.0,11.0,12.734984967050421,7.454545454545454
ENSG00000135439,17.0,1.0,2.2889017911873424,17.0
ENSG00000109534,100.0,14.0,15.05995591786906,7.142857142857143
ENSG00000170265,107.0,10.0,13.612145872388389,10.7
ENSG00000164532,37.0,2.0,3.4807101027675786,18.5
ENSG00000107249,51.0,1.0,5.0497769084317055,51.0
ENSG00000171448,51.0,4.0,7.049390087098778,12.75
ENSG00000127124,34.0,2.0,4.06839430849508,17.0
ENSG00000182986,50.0,11.0,8.290639042001203,4.545454545454546
ENSG00000082175,75.0,10.0,10.8117809549764,7.5
ENSG00000182158,45.0,3.0,7.132247241439043,15.0
ENSG00000153814,92.0,10.0,10.01468679196683,9.2
ENSG00000019549,49.0,19.0,10.615899259945152,2.5789473684210527
ENSG00000181315,53.0,3.0,5.43019997652448,17.666666666666668
ENSG00000053254,81.0,12.0,9.767531071919452,6.75
ENSG00000164749,68.0,10.0,9.294392930699525,6.8
ENSG00000134138,21.0,6.0,4.63159802065051,3.5
ENSG00000160062,41.0,1.0,3.663304699230891,41.0
ENSG00000178951,46.0,13.0,7.923169010101033,3.5384615384615383
ENSG00000067225,62.0,2.0,7.876615900391307,31.0
ENSG00000181894,113.0,12.0,17.5563730721721,9.416666666666666
ENSG00000157613,20.0,3.0,4.017787110251973,6.666666666666667
ENSG00000153234,41.0,4.0,5.232888533186229,10.25
ENSG00000196345,71.0,2.0,8.093303651120118,35.5
ENSG00000081386,49.0,6.0,8.1560275213265,8.166666666666666
ENSG00000134595,83.0,1.0,8.037244937013911,83.0
ENSG00000152192,18.0,2.0,2.9993528175685684,9.0
ENSG00000063438,55.0,8.0,7.452087034506833,6.875
ENSG00000181827,50.0,4.0,6.233589296594448,12.5
ENSG00000182944,89.0,10.0,9.843222567429356,8.9
ENSG00000137947,75.0,2.0,7.95377785933746,37.5
ENSG00000103343,81.0,7.0,11.886417027099082,11.571428571428571
ENSG00000131845,35.0,4.0,4.819708721534445,8.75
ENSG00000182968,28.0,6.0,6.029113046418046,4.666666666666667
ENSG00000179965,51.0,5.0,6.976122972271066,10.2
ENSG00000105379,101.0,6.0,11.38800584150299,16.833333333333332
ENSG00000204103,66.0,3.0,4.470718441899977,22.0
ENSG00000107859,34.0,3.0,3.3824094118159413,11.333333333333334
ENSG00000180828,39.0,2.0,4.615760351458541,19.5
ENSG00000109705,48.0,3.0,5.409930841995584,16.0
ENSG00000073050,83.0,9.0,12.50302773827596,9.222222222222221
ENSG00000198538,102.0,3.0,7.663682185391674,34.0
ENSG00000153922,51.0,4.0,6.439171830996795,12.75
ENSG00000124459,41.0,7.0,7.485554134253773,5.857142857142857
ENSG00000135373,19.0,3.0,3.3262464257860023,6.333333333333333
ENSG00000251493,64.0,10.0,9.864415235178862,6.4
ENSG00000183864,95.0,9.0,12.584213266364142,10.555555555555555
ENSG00000114315,42.0,6.0,5.446302406760059,7.0
ENSG00000170485,48.0,3.0,5.221079392572008,16.0
ENSG00000249471,69.0,7.0,8.446298324665966,9.857142857142858
ENSG00000126603,63.0,11.0,9.145924718814387,5.7272727272727275
ENSG00000151615,38.0,2.0,3.773813007027456,19.0
ENSG00000125347,41.0,4.0,6.125678472179634,10.25
ENSG00000253293,33.0,1.0,3.940824652848671,33.0
ENSG00000163064,16.0,2.0,2.19833933724003,8.0
ENSG00000249709,44.0,10.0,6.971437932482288,4.4
ENSG00000178665,42.0,6.0,5.536094708576169,7.0
ENSG00000161914,108.0,14.0,16.155342391552256,7.714285714285714
ENSG00000126003,35.0,4.0,4.76410086287404,8.75
ENSG00000213973,57.0,2.0,4.500050357729221,28.5
ENSG00000196653,60.0,7.0,8.826236900678206,8.571428571428571
ENSG00000198466,45.0,4.0,4.857970478897628,11.25
ENSG00000131196,59.0,3.0,5.542110227866242,19.666666666666668
ENSG00000125285,23.0,1.0,2.0452569575505826,23.0
ENSG00000159692,47.0,7.0,7.375672866643158,6.714285714285714
ENSG00000170954,54.0,5.0,6.496055065737557,10.8
ENSG00000184635,49.0,1.0,3.0107021913302496,49.0
ENSG00000215612,44.0,2.0,4.186372912916934,22.0
ENSG00000131115,43.0,2.0,5.01837837522441,21.5
ENSG00000073282,54.0,4.0,6.637463726758725,13.5
ENSG00000113430,24.0,2.0,2.7449246485182544,12.0
ENSG00000197020,44.0,2.0,4.473377285029571,22.0
ENSG00000178403,24.0,1.0,2.092222108503226,24.0
ENSG00000256771,21.0,3.0,3.2730447786591195,7.0
ENSG00000275111,33.0,6.0,5.147106936625391,5.5
ENSG00000067955,68.0,10.0,10.533424720840364,6.8
ENSG00000170608,76.0,3.0,7.5066908834749455,25.333333333333332
ENSG00000005102,38.0,1.0,3.0622263914901238,38.0
ENSG00000197757,46.0,2.0,4.969374044972455,23.0
ENSG00000160336,62.0,3.0,6.84438431513994,20.666666666666668
ENSG00000261678,56.0,5.0,5.4926428127393985,11.2
ENSG00000162676,43.0,2.0,3.992998309784051,21.5
ENSG00000254004,70.0,5.0,7.428465973774966,14.0
ENSG00000163909,64.0,10.0,8.630054327084178,6.4
ENSG00000119608,48.0,1.0,3.7591629738267898,48.0
ENSG00000263001,30.0,4.0,3.8101305528821894,7.5
ENSG00000130584,41.0,8.0,6.255239745806033,5.125
ENSG00000258405,39.0,3.0,4.685587285180907,13.0
ENSG00000111145,69.0,11.0,9.712395597576934,6.2727272727272725
ENSG00000204524,37.0,2.0,4.492256652655734,18.5
ENSG00000131061,77.0,5.0,8.2718707060971,15.4
ENSG00000163110,67.0,8.0,7.57789937689505,8.375
ENSG00000132356,89.0,9.0,11.278778887894534,9.88888888888889
ENSG00000105708,51.0,7.0,6.846678939527127,7.285714285714286
ENSG00000111087,27.0,2.0,3.4618081837961245,13.5
ENSG00000187792,32.0,5.0,4.318378572533144,6.4
ENSG00000124343,23.0,1.0,2.3145095712866244,23.0
ENSG00000012504,36.0,1.0,3.5806404207512843,36.0
ENSG00000245680,36.0,1.0,4.714441869843883,36.0
ENSG00000159216,34.0,1.0,2.7702496616968904,34.0
ENSG00000120963,48.0,8.0,6.125432764260216,6.0
ENSG00000141040,35.0,6.0,5.010970321056236,5.833333333333333
ENSG00000129152,35.0,1.0,3.0930667906482965,35.0
ENSG00000196466,32.0,1.0,2.862739742345182,32.0
ENSG00000089775,31.0,3.0,3.1073523080191765,10.333333333333334
ENSG00000101811,45.0,2.0,5.598002083487974,22.5
ENSG00000137273,19.0,1.0,1.8452535090405084,19.0
ENSG00000182141,77.0,6.0,8.425670294450645,12.833333333333334
ENSG00000131127,72.0,1.0,6.0794865849719875,72.0
ENSG00000067066,37.0,5.0,4.271362472524703,7.4
ENSG00000104413,31.0,1.0,2.9635905796005733,31.0
ENSG00000076053,53.0,5.0,5.5692408372586435,10.6
ENSG00000111328,54.0,5.0,5.867253605948736,10.8
ENSG00000256463,31.0,2.0,3.9164158496181654,15.5
ENSG00000139083,44.0,1.0,4.217439383832821,44.0
ENSG00000162344,25.0,1.0,2.1860526242364537,25.0
ENSG00000166823,22.0,2.0,2.5573429162561467,11.0
ENSG00000134317,57.0,1.0,4.583313702549363,57.0
ENSG00000124827,40.0,3.0,4.643579431414182,13.333333333333334
ENSG00000230797,54.0,4.0,5.601923081626424,13.5
ENSG00000136997,36.0,9.0,6.940694546717887,4.0
ENSG00000177551,41.0,1.0,3.930687901931121,41.0
ENSG00000176678,19.0,2.0,2.007486895210454,9.5
ENSG00000161298,30.0,2.0,3.554407105395516,15.0
ENSG00000057935,79.0,6.0,9.591197380485234,13.166666666666666
ENSG00000114853,45.0,3.0,4.787136214599222,15.0
ENSG00000174099,66.0,2.0,5.394077145077813,33.0
ENSG00000165061,47.0,1.0,4.240333589129204,47.0
ENSG00000107077,53.0,3.0,5.951088756112043,17.666666666666668
ENSG00000197497,38.0,6.0,5.0038959851115585,6.333333333333333
ENSG00000149050,80.0,5.0,6.974933594184239,16.0
ENSG00000186017,69.0,4.0,6.438905362494068,17.25
ENSG00000122691,40.0,1.0,3.444227403683875,40.0
ENSG00000115738,36.0,1.0,3.527816882739939,36.0
ENSG00000069011,34.0,4.0,3.726902586686954,8.5
ENSG00000069667,81.0,8.0,8.019725690188952,10.125
ENSG00000176293,34.0,2.0,4.097017622400616,17.0
ENSG00000184895,39.0,2.0,4.221085410643271,19.5
ENSG00000140836,34.0,7.0,5.182101371481504,4.857142857142857
ENSG00000177311,74.0,4.0,9.528025882293504,18.5
ENSG00000197372,46.0,1.0,2.996790052491498,46.0
ENSG00000168237,37.0,1.0,3.8725125338994992,37.0
ENSG00000283755,12.0,1.0,1.2361098467985865,12.0
ENSG00000168348,34.0,2.0,3.354149552809686,17.0
ENSG00000151612,40.0,4.0,3.901315127185896,10.0
ENSG00000102145,41.0,2.0,4.546877961908162,20.5
ENSG00000119508,34.0,1.0,3.7710371316287996,34.0
ENSG00000130522,28.0,,2.887275425715787,
ENSG00000178573,41.0,6.0,5.2148999525624244,6.833333333333333
ENSG00000095951,71.0,15.0,9.437350673151915,4.733333333333333
ENSG00000196458,57.0,14.0,8.889313868074916,4.071428571428571
ENSG00000185670,42.0,2.0,3.5706280153896928,21.0
ENSG00000182742,25.0,1.0,1.7856418223074435,25.0
ENSG00000175745,24.0,3.0,4.549519214403479,8.0
ENSG00000131759,56.0,2.0,6.328744441423854,28.0
ENSG00000102317,49.0,6.0,6.327443159071551,8.166666666666666
ENSG00000088881,31.0,4.0,4.732886868157839,7.75
ENSG00000198911,47.0,4.0,5.325141472831638,11.75
ENSG00000177606,28.0,1.0,2.2162582313509307,28.0
ENSG00000189190,95.0,2.0,5.60305133165423,47.5
ENSG00000120093,13.0,2.0,2.421203459404107,6.5
ENSG00000083307,29.0,1.0,2.0558367214610045,29.0
ENSG00000152284,48.0,2.0,5.898254240964495,24.0
ENSG00000183434,60.0,4.0,4.622273879772818,15.0
ENSG00000198205,32.0,4.0,3.8720251675068487,8.0
ENSG00000184735,51.0,5.0,4.922366733713006,10.2
ENSG00000138795,49.0,7.0,6.163404534004865,7.0
ENSG00000256087,44.0,2.0,3.504236708792949,22.0
ENSG00000196482,29.0,3.0,3.234477039764574,9.666666666666666
ENSG00000164379,13.0,1.0,1.2554483929713285,13.0
ENSG00000102349,49.0,3.0,4.181305110143877,16.333333333333332
ENSG00000135363,31.0,1.0,2.7031847763668533,31.0
ENSG00000010818,33.0,4.0,4.713637312612365,8.25
ENSG00000137090,56.0,4.0,6.6729747642319825,14.0
ENSG00000123364,30.0,,2.709171585251733,
ENSG00000213347,42.0,1.0,4.5591146466518975,42.0
ENSG00000250571,43.0,8.0,7.187372638657297,5.375
ENSG00000197921,37.0,1.0,2.5092624528803418,37.0
ENSG00000275004,81.0,9.0,8.22340590678146,9.0
ENSG00000165259,38.0,1.0,3.2032248638266974,38.0
ENSG00000149948,28.0,3.0,3.903743596949196,9.333333333333334
ENSG00000110777,36.0,2.0,3.8747886633062536,18.0
ENSG00000124440,46.0,,3.4042519719659468,
ENSG00000119138,49.0,4.0,5.286155494853847,12.25
ENSG00000242852,42.0,4.0,4.4091984377403515,10.5
ENSG00000115207,51.0,2.0,5.830720443451739,25.5
ENSG00000138029,87.0,18.0,12.792491746151732,4.833333333333333
ENSG00000181222,58.0,4.0,6.836052568576003,14.5
ENSG00000160685,49.0,9.0,6.672210899348501,5.444444444444445
ENSG00000127337,62.0,8.0,8.516492794817482,7.75
ENSG00000013441,54.0,7.0,6.747577834878021,7.714285714285714
ENSG00000121454,31.0,2.0,3.275579177986183,15.5
ENSG00000160973,29.0,4.0,3.966932813633224,7.25
ENSG00000257446,48.0,2.0,4.435147789513685,24.0
ENSG00000221818,17.0,1.0,2.253553010508621,17.0
ENSG00000109132,25.0,1.0,1.4402226496829542,25.0
ENSG00000136866,77.0,3.0,7.218536888920915,25.666666666666668
ENSG00000186446,42.0,5.0,4.462393187541583,8.4
ENSG00000177679,48.0,5.0,5.770900336933501,9.6
ENSG00000176182,53.0,3.0,5.407582453478561,17.666666666666668
ENSG00000227124,43.0,2.0,3.572478122260274,21.5
ENSG00000143067,36.0,2.0,2.9683663770525803,18.0
ENSG00000124664,13.0,,1.541870866865443,
ENSG00000180346,34.0,5.0,4.181967674706538,6.8
ENSG00000196110,43.0,4.0,4.233422026333371,10.75
ENSG00000105750,35.0,7.0,4.725268521297402,5.0
ENSG00000196387,42.0,6.0,6.9931307180049895,7.0
ENSG00000189164,57.0,2.0,7.483058911126224,28.5
ENSG00000197123,27.0,1.0,2.567515881999212,27.0
ENSG00000140563,74.0,1.0,6.657137885785156,74.0
ENSG00000164256,44.0,4.0,4.81811316672952,11.0
ENSG00000029993,40.0,1.0,2.9891369422386593,40.0
ENSG00000172789,36.0,1.0,3.6666273213450404,36.0
ENSG00000087510,30.0,1.0,2.2514250703990975,30.0
ENSG00000198816,53.0,7.0,6.31079941647569,7.571428571428571
ENSG00000171540,59.0,1.0,5.317861803447839,59.0
ENSG00000167081,62.0,2.0,4.473385499582765,31.0
ENSG00000152443,62.0,14.0,8.988210867876056,4.428571428571429
ENSG00000160352,38.0,2.0,3.114024124317245,19.0
ENSG00000135374,26.0,1.0,1.6778537856988098,26.0
ENSG00000096654,32.0,4.0,3.4133409070985876,8.0
ENSG00000156925,22.0,1.0,1.786009487954669,22.0
ENSG00000151702,22.0,5.0,4.320435447625843,4.4
ENSG00000104490,30.0,1.0,2.1903374898436385,30.0
ENSG00000197961,23.0,1.0,3.010210351281157,23.0
ENSG00000187140,56.0,6.0,5.931578940582148,9.333333333333334
ENSG00000170374,19.0,1.0,1.682267117783688,19.0
ENSG00000101489,47.0,3.0,4.032203315376456,15.666666666666666
ENSG00000116833,33.0,2.0,3.5680710784311436,16.5
ENSG00000016082,61.0,2.0,5.1394909455920565,30.5
ENSG00000157216,65.0,11.0,7.0277137272855335,5.909090909090909
ENSG00000164916,38.0,3.0,4.642229126827487,12.666666666666666
ENSG00000198783,75.0,6.0,9.668021540377849,12.5
ENSG00000126778,43.0,2.0,3.852535101843717,21.5
ENSG00000066336,50.0,4.0,5.492459457082381,12.5
ENSG00000123405,69.0,2.0,5.479457687031312,34.5
ENSG00000112992,74.0,1.0,6.920536207591359,74.0
ENSG00000186496,41.0,2.0,4.016619476479766,20.5
ENSG00000166704,55.0,5.0,5.702811308003847,11.0
ENSG00000196263,41.0,3.0,4.7267558678219785,13.666666666666666
ENSG00000078399,44.0,1.0,4.417328751316314,44.0
ENSG00000185551,24.0,1.0,2.511377898418803,24.0
ENSG00000204060,37.0,1.0,3.704087467585541,37.0
ENSG00000177873,38.0,5.0,5.064705038306432,7.6
ENSG00000143178,38.0,1.0,3.6807545503940355,38.0
ENSG00000180353,20.0,1.0,2.0155804736929523,20.0
ENSG00000133740,53.0,3.0,5.94336141933351,17.666666666666668
ENSG00000174197,76.0,4.0,8.925863780545452,19.0
ENSG00000125618,44.0,1.0,5.227749427793984,44.0
ENSG00000204514,37.0,1.0,4.037145456429853,37.0
ENSG00000188868,56.0,2.0,4.974920987650878,28.0
ENSG00000189299,65.0,1.0,4.090576136073146,65.0
ENSG00000164299,52.0,3.0,4.874134858447651,17.333333333333332
ENSG00000171786,32.0,2.0,2.823898437950056,16.0
ENSG00000196247,29.0,,3.6420052213914973,
ENSG00000100968,60.0,6.0,6.253018994889169,10.0
ENSG00000197857,65.0,2.0,5.792341411065608,32.5
ENSG00000186300,34.0,5.0,3.5513062289342012,6.8
ENSG00000196946,39.0,4.0,4.2268687567457865,9.75
ENSG00000197016,63.0,5.0,6.0437865777261015,12.6
ENSG00000164946,59.0,2.0,5.007822126420432,29.5
ENSG00000137203,23.0,1.0,2.059513374462709,23.0
ENSG00000116016,53.0,3.0,3.1643062136999682,17.666666666666668
ENSG00000138083,47.0,4.0,5.075391645166183,11.75
ENSG00000183621,42.0,2.0,5.850140519688104,21.0
ENSG00000104064,33.0,2.0,3.9084187146782394,16.5
ENSG00000130544,84.0,5.0,8.895387614391852,16.8
ENSG00000125740,35.0,1.0,2.312771991973271,35.0
ENSG00000197360,49.0,3.0,4.23530273697879,16.333333333333332
