,total_edges,signif_edges,Weighted degree per TF,#(total edges)/#(signif. edges) per TF
ENSG00000198429,67.0,5.0,6.734456199238407,13.4
ENSG00000179528,61.0,1.0,5.644882769042647,61.0
ENSG00000135547,35.0,,3.2250717202124277,
ENSG00000257315,42.0,,3.3094770869159866,
ENSG00000112561,41.0,1.0,2.8068612065851823,41.0
ENSG00000152439,32.0,1.0,2.510376786251238,32.0
ENSG00000175787,39.0,2.0,3.4728700551526543,19.5
ENSG00000121903,36.0,1.0,3.1143290502505505,36.0
ENSG00000106571,59.0,2.0,3.5862275402219,29.5
ENSG00000198205,33.0,1.0,2.5144424622886308,33.0
ENSG00000243660,67.0,2.0,4.6026715549884925,33.5
ENSG00000257591,38.0,1.0,3.017360141852364,38.0
ENSG00000176472,47.0,,3.689779460051395,
ENSG00000170577,37.0,,3.7128428746420825,
ENSG00000144852,17.0,,1.0473872623182352,
ENSG00000159885,27.0,,1.7861548370210019,
ENSG00000144485,73.0,,8.061125801414006,
ENSG00000204946,71.0,4.0,6.766999914139078,17.75
ENSG00000120093,49.0,,4.15000186488831,
ENSG00000106546,30.0,,2.2429891951375547,
ENSG00000129173,63.0,2.0,6.528828535041464,31.5
ENSG00000124613,40.0,1.0,3.6350650238821127,40.0
ENSG00000141448,34.0,,2.5245359537736713,
ENSG00000189190,21.0,,1.5041558417271803,
ENSG00000007968,45.0,2.0,3.639529250419039,22.5
ENSG00000144792,27.0,,2.4490393224557248,
ENSG00000105750,45.0,1.0,2.9336425924519762,45.0
ENSG00000198046,38.0,2.0,3.3767707608391992,19.0
ENSG00000178386,10.0,1.0,0.8942414635065673,10.0
ENSG00000085063,73.0,,6.978038774015712,
ENSG00000181690,29.0,,2.3346468116340833,
ENSG00000137709,36.0,3.0,3.724557753475585,12.0
ENSG00000197863,23.0,1.0,1.7729002252799528,23.0
ENSG00000119608,56.0,1.0,4.582749242581323,56.0
ENSG00000188095,32.0,1.0,3.101293995794814,32.0
ENSG00000276644,46.0,,4.262584698288223,
ENSG00000125878,27.0,,1.8024617423520177,
ENSG00000169297,9.0,,1.0499050515013304,
ENSG00000162892,40.0,,3.7281975842579644,
ENSG00000152454,31.0,1.0,2.6279118737015152,31.0
ENSG00000151090,89.0,,6.655484449760157,
ENSG00000116990,26.0,,1.8956859902897425,
ENSG00000152475,45.0,1.0,3.8140055587730832,45.0
ENSG00000154957,76.0,,5.922245938228543,
ENSG00000106031,21.0,,1.4228470518300849,
ENSG00000069011,19.0,,1.3215479452789083,
ENSG00000124216,21.0,,1.6775913751706542,
ENSG00000054598,37.0,,3.402098134372625,
ENSG00000173917,50.0,1.0,2.7641587003443764,50.0
ENSG00000274349,49.0,,3.845854481074888,
ENSG00000164048,35.0,,1.9739682150676003,
ENSG00000115738,47.0,,3.767048141798236,
ENSG00000251369,38.0,1.0,3.362974019211069,38.0
ENSG00000154227,14.0,,1.1546572359469627,
ENSG00000184635,37.0,1.0,2.937885666947829,37.0
ENSG00000140009,41.0,,3.5623798332681207,
ENSG00000117707,32.0,1.0,2.732282549115815,32.0
ENSG00000100625,56.0,1.0,4.251466014286316,56.0
ENSG00000186777,8.0,,0.6194104984382989,
ENSG00000103449,17.0,,1.5965775781014793,
ENSG00000149054,43.0,,3.0033149670387154,
ENSG00000167555,15.0,1.0,1.500679699150442,15.0
ENSG00000143476,16.0,,1.4297562188577797,
ENSG00000005513,27.0,,2.2813513398004557,
ENSG00000204604,35.0,,2.282450502997066,
ENSG00000135903,26.0,,1.4314781545455593,
ENSG00000081059,56.0,,3.5875889738921583,
ENSG00000188033,18.0,1.0,1.4804679589432357,18.0
ENSG00000169249,41.0,,2.7929428297339367,
ENSG00000101096,41.0,1.0,3.1210764411225225,41.0
ENSG00000198300,26.0,,1.8369619727654483,
ENSG00000089225,23.0,,2.9885309894627845,
ENSG00000118520,41.0,,3.7104841486102926,
ENSG00000146592,38.0,,2.720911525027884,
ENSG00000167034,43.0,,3.715441728298734,
ENSG00000121075,21.0,,1.2998382293933661,
ENSG00000143867,29.0,,2.2614204667112348,
ENSG00000186280,44.0,,3.023136060837821,
ENSG00000187140,33.0,,2.9678106944100766,
ENSG00000136997,40.0,,2.5216093728458633,
ENSG00000204920,20.0,,1.2231188043244785,
ENSG00000113722,36.0,,2.6932738876031515,
ENSG00000143390,36.0,2.0,2.694949203791898,18.0
ENSG00000119547,30.0,,1.769136100037165,
ENSG00000196724,31.0,1.0,1.94844207431765,31.0
ENSG00000184828,39.0,,3.493187576846975,
ENSG00000163064,19.0,,1.561928090969258,
ENSG00000108813,23.0,1.0,1.8372443702976737,23.0
ENSG00000260428,58.0,,3.5058645449437216,
ENSG00000258289,71.0,,4.7084573275805015,
ENSG00000273841,40.0,,2.5381527696266253,
ENSG00000108924,42.0,,2.924014488886089,
ENSG00000187987,21.0,,1.3974240983196866,
ENSG00000101489,47.0,,2.555289999374965,
ENSG00000173253,37.0,,2.8107476965768763,
ENSG00000167766,26.0,2.0,1.878962987576458,13.0
ENSG00000172201,27.0,,2.3214588497252278,
ENSG00000101665,33.0,,1.9967670827310573,
ENSG00000167840,20.0,,1.3402818451637961,
ENSG00000083817,35.0,,2.111769973827128,
ENSG00000005073,31.0,,2.035385819888376,
ENSG00000019549,31.0,,1.7856790856053344,
ENSG00000150051,43.0,,3.699276536199014,
ENSG00000179388,47.0,,1.8022715458121243,
ENSG00000267508,59.0,,4.087445287094062,
ENSG00000119715,23.0,,1.8406797142915294,
ENSG00000142149,47.0,,2.8774216479619423,
ENSG00000165655,42.0,,3.312799943582822,
ENSG00000112041,20.0,,1.4598425596135658,
ENSG00000123405,30.0,,2.335502749084574,
ENSG00000011590,18.0,,1.1924231522643465,
ENSG00000107249,46.0,,2.836727175520582,
ENSG00000204335,30.0,,2.3389360577341423,
ENSG00000148143,43.0,1.0,3.4445600628009667,43.0
ENSG00000159917,46.0,,3.0809131786396584,
ENSG00000159915,55.0,,3.520134065906677,
ENSG00000198482,35.0,,2.769532052807431,
ENSG00000198633,10.0,,0.7065416978880404,
ENSG00000188321,29.0,,2.5230333708580885,
ENSG00000164379,32.0,,1.2806815183166578,
ENSG00000170954,45.0,,2.70543471336392,
ENSG00000165702,17.0,,0.7925345888259129,
ENSG00000164104,42.0,,2.4551703672326175,
ENSG00000160201,20.0,,1.2669964716201532,
ENSG00000196597,32.0,,2.146349687451853,
ENSG00000196482,30.0,,1.953988473179163,
ENSG00000197360,27.0,,1.5085419957924762,
ENSG00000185697,24.0,,2.222985088432548,
ENSG00000213967,29.0,,1.8762005429900828,
ENSG00000172000,12.0,,0.8281484372634553,
ENSG00000196460,22.0,,1.3545680015194452,
ENSG00000235109,42.0,,2.763903625294388,
ENSG00000179588,31.0,,2.0717452345809755,
ENSG00000182132,58.0,,3.4477568467472013,
ENSG00000143257,13.0,,0.9926724637145897,
ENSG00000137309,59.0,,3.6170608848808246,
ENSG00000277462,33.0,,1.8611471959132526,
ENSG00000275004,28.0,,1.2652160457594082,
ENSG00000178187,28.0,,1.588642837859335,
ENSG00000175691,27.0,,1.425868461836775,
ENSG00000171368,31.0,,1.7849805715455218,
ENSG00000069812,47.0,,2.1028504573274795,
ENSG00000078401,24.0,,1.5397170294818505,
ENSG00000010539,23.0,,1.5499921367657414,
ENSG00000077092,24.0,,1.3274893443131717,
ENSG00000105880,13.0,,1.0167077765640384,
ENSG00000064195,24.0,,1.7514974538414325,
ENSG00000196418,14.0,,0.8990465561731462,
ENSG00000116035,31.0,,1.7549738003516933,
ENSG00000197134,34.0,,1.467049564855262,
ENSG00000128710,28.0,,1.679667615756713,
ENSG00000122592,45.0,,2.909675185627183,
ENSG00000156009,15.0,,0.8181221712432142,
ENSG00000160973,17.0,,1.0996117530365874,
ENSG00000188295,31.0,,1.2820255687667759,
ENSG00000128709,23.0,,1.1986553791707835,
ENSG00000186564,27.0,,1.5251308032187307,
ENSG00000197385,18.0,,1.2399366472988338,
ENSG00000197020,7.0,,0.39211181907819503,
ENSG00000177842,15.0,,0.8317581113810972,
ENSG00000198342,39.0,,2.405444294376782,
ENSG00000172379,27.0,,1.742654653466573,
ENSG00000122877,14.0,,0.9255686043280539,
ENSG00000212993,27.0,,1.7124344851957378,
ENSG00000197472,26.0,,1.4619352722800725,
ENSG00000251493,16.0,,0.972812056818178,
ENSG00000173825,15.0,,0.8691525377969312,
ENSG00000052850,43.0,,3.284264462042902,
ENSG00000160229,36.0,,1.7417125062656893,
ENSG00000147117,12.0,,0.6199873791859662,
ENSG00000244405,44.0,,2.575512452749355,
ENSG00000137270,17.0,,0.9320724036774751,
ENSG00000178150,32.0,,2.2808502314256183,
ENSG00000163792,19.0,,0.95437021018307,
ENSG00000081181,39.0,,1.8924740487846592,
ENSG00000237289,48.0,,2.9679094778300192,
ENSG00000169594,27.0,,1.3816399833506574,
ENSG00000152467,16.0,,1.1330667783655501,
ENSG00000180818,33.0,,1.6270253807609383,
ENSG00000029993,23.0,,1.36455398052359,
ENSG00000163623,14.0,,0.7938901352655403,
ENSG00000221923,30.0,,1.4504753598952833,
ENSG00000185960,15.0,,0.9733590032828289,
ENSG00000205922,13.0,,0.7997120151707724,
ENSG00000179909,22.0,,1.3333047083095484,
ENSG00000273274,24.0,,1.5212108042219712,
ENSG00000167377,39.0,,2.226307793703478,
ENSG00000169989,26.0,,1.2541179038639354,
ENSG00000164778,16.0,,0.6221097615542567,
ENSG00000147180,34.0,,1.992254434082122,
ENSG00000125618,17.0,,0.9800802816723043,
ENSG00000135097,26.0,,1.854922708161206,
ENSG00000030419,36.0,,2.087375525128597,
ENSG00000196109,22.0,,0.982545841591724,
ENSG00000198807,18.0,,0.8897582697815565,
ENSG00000178229,32.0,,1.6097685249586584,
ENSG00000078399,17.0,,0.9699579883093015,
ENSG00000204531,25.0,,1.2789865903502509,
ENSG00000131845,25.0,,1.4808800408923504,
ENSG00000197128,32.0,,1.8772183267994877,
ENSG00000133937,43.0,,2.565225203850504,
ENSG00000171940,28.0,,1.5749702921718711,
ENSG00000205143,8.0,,0.5510730955964337,
ENSG00000103199,33.0,,1.7233810625605743,
ENSG00000197497,33.0,,1.5573043247917882,
ENSG00000140987,20.0,,1.0331324092897636,
ENSG00000087903,25.0,,1.4776128435958182,
ENSG00000180532,29.0,,1.3405704496993183,
ENSG00000185668,18.0,,0.8771778468060214,
ENSG00000105991,29.0,,1.5427792574323695,
ENSG00000006377,17.0,,0.9748116694965513,
ENSG00000115641,26.0,,1.2245395878865772,
ENSG00000257446,24.0,,1.3788927018470283,
ENSG00000228623,15.0,,0.583596862127249,
ENSG00000177679,22.0,,0.7472186559787846,
ENSG00000063438,12.0,,0.7153016285721926,
ENSG00000242441,24.0,,1.0976092710860055,
ENSG00000125945,28.0,,1.3019738072691809,
ENSG00000179774,15.0,,0.7535556423670541,
ENSG00000123388,9.0,,0.40646727735315863,
ENSG00000176371,22.0,,1.1366136209436761,
ENSG00000197921,8.0,,0.4470223517893293,
ENSG00000204569,27.0,,1.1104642732590002,
ENSG00000171649,18.0,,0.874493124574321,
ENSG00000230797,22.0,,0.8956400772469159,
ENSG00000258405,17.0,,0.960365530357286,
ENSG00000189042,23.0,,1.1292525147401842,
ENSG00000213973,22.0,,0.8673989192859527,
ENSG00000214652,16.0,,0.7835670776700826,
ENSG00000198914,22.0,,0.6133479470759181,
ENSG00000170122,24.0,,0.9555454270300836,
ENSG00000120669,18.0,,0.8948343430885843,
ENSG00000152977,25.0,,0.6331915575873893,
ENSG00000187398,28.0,,1.3090331058504903,
ENSG00000080007,17.0,,0.5372387673685941,
ENSG00000160321,10.0,,0.4014897278527211,
ENSG00000039600,11.0,,0.5676170504166326,
ENSG00000235268,10.0,,0.3283991440295058,
ENSG00000217236,7.0,,0.2603500384229978,
ENSG00000160224,25.0,,0.8610370630384162,
ENSG00000127152,8.0,,0.4094792654937775,
ENSG00000109819,35.0,,0.9900407772327297,
ENSG00000250312,11.0,,0.4538243925474264,
ENSG00000196152,13.0,,0.4383863221970536,
ENSG00000102145,7.0,,0.253204753770895,
ENSG00000158055,8.0,,0.2436073956932693,
