dataset,num_permutations,grn1_id,grn2_id,mode,alpha,num_clusters,metric,score
nk_cells,5000,-1,5,raw,0.01,100,precision,0.7240384615384615
nk_cells,5000,-1,5,raw,0.01,100,recall,0.6705253784505788
nk_cells,5000,-1,5,raw,0.01,100,f1,0.6962552011095701
nk_cells,5000,-1,5,raw,0.05,100,precision,0.8302770191182208
nk_cells,5000,-1,5,raw,0.05,100,recall,0.8194070080862533
nk_cells,5000,-1,5,raw,0.05,100,f1,0.8248062015503876
nk_cells,5000,-1,5,bh,-1.0,100,mae,0.023970442921607833
nk_cells,5000,-1,5,bh,0.01,100,precision,0.0
nk_cells,5000,-1,5,bh,0.01,100,recall,0.0
nk_cells,5000,-1,5,bh,0.01,100,f1,0.0
nk_cells,5000,-1,5,bh,0.05,100,precision,0.0
nk_cells,5000,-1,5,bh,0.05,100,recall,0.0
nk_cells,5000,-1,5,bh,0.05,100,f1,0.0
nk_cells,5000,-1,6,raw,-1.0,100,mae,0.0545232868678715
nk_cells,5000,-1,6,raw,0.01,100,precision,0.7048076923076924
nk_cells,5000,-1,6,raw,0.01,100,recall,0.6603603603603604
nk_cells,5000,-1,6,raw,0.01,100,f1,0.6818604651162791
nk_cells,5000,-1,6,raw,0.05,100,precision,0.8118090779034985
nk_cells,5000,-1,6,raw,0.05,100,recall,0.7967832524891498
nk_cells,5000,-1,6,raw,0.05,100,f1,0.8042259872447336
nk_cells,5000,-1,6,bh,-1.0,100,mae,0.026793401268109106
nk_cells,5000,-1,6,bh,0.01,100,precision,0.0
nk_cells,5000,-1,6,bh,0.01,100,recall,0.0
nk_cells,5000,-1,6,bh,0.01,100,f1,0.0
nk_cells,5000,-1,6,bh,0.05,100,precision,0.0
nk_cells,5000,-1,6,bh,0.05,100,recall,0.0
nk_cells,5000,-1,6,bh,0.05,100,f1,0.0
nk_cells,5000,-1,7,raw,-1.0,100,mae,0.050659400111123555
nk_cells,5000,-1,7,raw,0.01,100,precision,0.6807692307692308
nk_cells,5000,-1,7,raw,0.01,100,recall,0.6254416961130742
nk_cells,5000,-1,7,raw,0.01,100,f1,0.6519337016574586
nk_cells,5000,-1,7,raw,0.05,100,precision,0.808947847574457
nk_cells,5000,-1,7,raw,0.05,100,recall,0.8115866388308977
nk_cells,5000,-1,7,raw,0.05,100,f1,0.8102650947697518
nk_cells,5000,-1,7,bh,-1.0,100,mae,0.02623834803161058
nk_cells,5000,-1,7,bh,0.01,100,precision,0.0
nk_cells,5000,-1,7,bh,0.01,100,recall,0.0
nk_cells,5000,-1,7,bh,0.01,100,f1,0.0
nk_cells,5000,-1,7,bh,0.05,100,precision,0.0
nk_cells,5000,-1,7,bh,0.05,100,recall,0.0
nk_cells,5000,-1,7,bh,0.05,100,f1,0.0
nk_cells,5000,-1,8,raw,-1.0,100,mae,0.05090350908420614
nk_cells,5000,-1,8,raw,0.01,100,precision,0.7
nk_cells,5000,-1,8,raw,0.01,100,recall,0.6654478976234004
nk_cells,5000,-1,8,raw,0.01,100,f1,0.6822867853795689
nk_cells,5000,-1,8,raw,0.05,100,precision,0.8151905319287294
nk_cells,5000,-1,8,raw,0.05,100,recall,0.8163584266736129
nk_cells,5000,-1,8,raw,0.05,100,f1,0.8157740613001887
nk_cells,5000,-1,8,bh,-1.0,100,mae,0.025108924999264398
nk_cells,5000,-1,8,bh,0.01,100,precision,0.0
nk_cells,5000,-1,8,bh,0.01,100,recall,0.0
nk_cells,5000,-1,8,bh,0.01,100,f1,0.0
nk_cells,5000,-1,8,bh,0.05,100,precision,0.0
nk_cells,5000,-1,8,bh,0.05,100,recall,0.0
nk_cells,5000,-1,8,bh,0.05,100,f1,0.0
nk_cells,5000,-1,9,raw,-1.0,100,mae,0.048152320099909614
nk_cells,5000,-1,9,raw,0.01,100,precision,0.7341346153846153
nk_cells,5000,-1,9,raw,0.01,100,recall,0.6859838274932615
nk_cells,5000,-1,9,raw,0.01,100,f1,0.709242916860195
nk_cells,5000,-1,9,raw,0.05,100,precision,0.8341786968396411
nk_cells,5000,-1,9,raw,0.05,100,recall,0.82633341922185
nk_cells,5000,-1,9,raw,0.05,100,f1,0.830237525079283
nk_cells,5000,-1,9,bh,-1.0,100,mae,0.024058408482904897
nk_cells,5000,-1,9,bh,0.01,100,precision,0.0
nk_cells,5000,-1,9,bh,0.01,100,recall,0.0
nk_cells,5000,-1,9,bh,0.01,100,f1,0.0
nk_cells,5000,-1,9,bh,0.05,100,precision,0.0
nk_cells,5000,-1,9,bh,0.05,100,recall,0.0
nk_cells,5000,-1,9,bh,0.05,100,f1,0.0
nk_cells,5000,0,1,raw,-1.0,100,mae,0.04957978573991116
nk_cells,5000,0,1,raw,0.01,100,precision,0.6547024079963653
nk_cells,5000,0,1,raw,0.01,100,recall,0.6238095238095238
nk_cells,5000,0,1,raw,0.01,100,f1,0.6388827311017513
nk_cells,5000,0,1,raw,0.05,100,precision,0.808308757533017
nk_cells,5000,0,1,raw,0.05,100,recall,0.7958591086983967
nk_cells,5000,0,1,raw,0.05,100,f1,0.8020356234096692
nk_cells,5000,0,1,bh,-1.0,100,mae,0.026137821625051936
nk_cells,5000,0,1,bh,0.01,100,precision,0.0
nk_cells,5000,0,1,bh,0.01,100,recall,0.0
nk_cells,5000,0,1,bh,0.01,100,f1,0.0
nk_cells,5000,0,1,bh,0.05,100,precision,0.0
nk_cells,5000,0,1,bh,0.05,100,recall,0.0
nk_cells,5000,0,1,bh,0.05,100,f1,0.0
nk_cells,5000,0,2,raw,-1.0,100,mae,0.049647604472991776
nk_cells,5000,0,2,raw,0.01,100,precision,0.6487960018173557
nk_cells,5000,0,2,raw,0.01,100,recall,0.6783847980997625
nk_cells,5000,0,2,raw,0.01,100,f1,0.6632605666511844
nk_cells,5000,0,2,raw,0.05,100,precision,0.8092063085010899
nk_cells,5000,0,2,raw,0.05,100,recall,0.8245361902273322
nk_cells,5000,0,2,raw,0.05,100,f1,0.8167993269915227
nk_cells,5000,0,2,bh,-1.0,100,mae,0.025135142479368818
nk_cells,5000,0,2,bh,0.01,100,precision,0.0
nk_cells,5000,0,2,bh,0.01,100,recall,0.0
nk_cells,5000,0,2,bh,0.01,100,f1,0.0
nk_cells,5000,0,2,bh,0.05,100,precision,0.0
nk_cells,5000,0,2,bh,0.05,100,recall,0.0
nk_cells,5000,0,2,bh,0.05,100,f1,0.0
nk_cells,5000,0,3,raw,-1.0,100,mae,0.04612007397192429
nk_cells,5000,0,3,raw,0.01,100,precision,0.6715129486597001
nk_cells,5000,0,3,raw,0.01,100,recall,0.7143547607539874
nk_cells,5000,0,3,raw,0.01,100,f1,0.6922716627634661
nk_cells,5000,0,3,raw,0.05,100,precision,0.8177971534812155
nk_cells,5000,0,3,raw,0.05,100,recall,0.8362396748393864
nk_cells,5000,0,3,raw,0.05,100,f1,0.8269155970439518
nk_cells,5000,0,3,bh,-1.0,100,mae,0.02332628294605707
nk_cells,5000,0,3,bh,0.01,100,precision,0.0
nk_cells,5000,0,3,bh,0.01,100,recall,0.0
nk_cells,5000,0,3,bh,0.01,100,f1,0.0
nk_cells,5000,0,3,bh,0.05,100,precision,0.0
nk_cells,5000,0,3,bh,0.05,100,recall,0.0
nk_cells,5000,0,3,bh,0.05,100,f1,0.0
nk_cells,5000,0,4,raw,-1.0,100,mae,0.05081480014738066
nk_cells,5000,0,4,raw,0.01,100,precision,0.6515220354384371
nk_cells,5000,0,4,raw,0.01,100,recall,0.6272965879265092
nk_cells,5000,0,4,raw,0.01,100,f1,0.6391798529084021
nk_cells,5000,0,4,raw,0.05,100,precision,0.8107449673035004
nk_cells,5000,0,4,raw,0.05,100,recall,0.7879127725856698
nk_cells,5000,0,4,raw,0.05,100,f1,0.7991658240647118
nk_cells,5000,0,4,bh,-1.0,100,mae,0.026729852977465086
nk_cells,5000,0,4,bh,0.01,100,precision,0.0
nk_cells,5000,0,4,bh,0.01,100,recall,0.0
nk_cells,5000,0,4,bh,0.01,100,f1,0.0
nk_cells,5000,0,4,bh,0.05,100,precision,0.0
nk_cells,5000,0,4,bh,0.05,100,recall,0.0
nk_cells,5000,0,4,bh,0.05,100,f1,0.0
nk_cells,5000,0,5,raw,-1.0,100,mae,0.050667941672548816
nk_cells,5000,0,5,raw,0.01,100,precision,0.6474329850068151
nk_cells,5000,0,5,raw,0.01,100,recall,0.6344612644701692
nk_cells,5000,0,5,raw,0.01,100,f1,0.6408814931414437
nk_cells,5000,0,5,raw,0.05,100,precision,0.8020259007565073
nk_cells,5000,0,5,raw,0.05,100,recall,0.8028494416634578
nk_cells,5000,0,5,raw,0.05,100,f1,0.8024374599101989
nk_cells,5000,0,5,bh,-1.0,100,mae,0.026066369907746717
nk_cells,5000,0,5,bh,0.01,100,precision,0.0
nk_cells,5000,0,5,bh,0.01,100,recall,0.0
nk_cells,5000,0,5,bh,0.01,100,f1,0.0
nk_cells,5000,0,5,bh,0.05,100,precision,0.0
nk_cells,5000,0,5,bh,0.05,100,recall,0.0
nk_cells,5000,0,5,bh,0.05,100,f1,0.0
nk_cells,5000,0,6,raw,-1.0,100,mae,0.04922835660547874
nk_cells,5000,0,6,raw,0.01,100,precision,0.6497046796910495
nk_cells,5000,0,6,raw,0.01,100,recall,0.6441441441441441
nk_cells,5000,0,6,raw,0.01,100,f1,0.6469124632436101
nk_cells,5000,0,6,raw,0.05,100,precision,0.8030516732914477
nk_cells,5000,0,6,raw,0.05,100,recall,0.7994638754148583
nk_cells,5000,0,6,raw,0.05,100,f1,0.8012537580758652
nk_cells,5000,0,6,bh,-1.0,100,mae,0.025491232054078456
nk_cells,5000,0,6,bh,0.01,100,precision,0.0
nk_cells,5000,0,6,bh,0.01,100,recall,0.0
nk_cells,5000,0,6,bh,0.01,100,f1,0.0
nk_cells,5000,0,6,bh,0.05,100,precision,0.0
nk_cells,5000,0,6,bh,0.05,100,recall,0.0
nk_cells,5000,0,6,bh,0.05,100,f1,0.0
nk_cells,5000,0,7,raw,-1.0,100,mae,0.0462818472460246
nk_cells,5000,0,7,raw,0.01,100,precision,0.6951385733757383
nk_cells,5000,0,7,raw,0.01,100,recall,0.6757950530035336
nk_cells,5000,0,7,raw,0.01,100,f1,0.6853303471444568
nk_cells,5000,0,7,raw,0.05,100,precision,0.8193358122836261
nk_cells,5000,0,7,raw,0.05,100,recall,0.833768267223382
nk_cells,5000,0,7,raw,0.05,100,f1,0.8264890383496087
nk_cells,5000,0,7,bh,-1.0,100,mae,0.024653040072366822
nk_cells,5000,0,7,bh,0.01,100,precision,0.0
nk_cells,5000,0,7,bh,0.01,100,recall,0.0
nk_cells,5000,0,7,bh,0.01,100,f1,0.0
nk_cells,5000,0,7,bh,0.05,100,precision,0.0
nk_cells,5000,0,7,bh,0.05,100,recall,0.0
nk_cells,5000,0,7,bh,0.05,100,f1,0.0
nk_cells,5000,0,8,raw,-1.0,100,mae,0.04846219277278728
nk_cells,5000,0,8,raw,0.01,100,precision,0.6715129486597001
nk_cells,5000,0,8,raw,0.01,100,recall,0.6755027422303473
nk_cells,5000,0,8,raw,0.01,100,f1,0.6735019366598314
nk_cells,5000,0,8,raw,0.05,100,precision,0.8184382613155533
nk_cells,5000,0,8,raw,0.05,100,recall,0.8313362854910132
nk_cells,5000,0,8,raw,0.05,100,f1,0.8248368546876009
nk_cells,5000,0,8,bh,-1.0,100,mae,0.02480941792783056
nk_cells,5000,0,8,bh,0.01,100,precision,0.0
nk_cells,5000,0,8,bh,0.01,100,recall,0.0
nk_cells,5000,0,8,bh,0.01,100,f1,0.0
nk_cells,5000,0,8,bh,0.05,100,precision,0.0
nk_cells,5000,0,8,bh,0.05,100,recall,0.0
nk_cells,5000,0,8,bh,0.05,100,f1,0.0
nk_cells,5000,0,9,raw,-1.0,100,mae,0.046030456078068674
nk_cells,5000,0,9,raw,0.01,100,precision,0.6696955929123126
nk_cells,5000,0,9,raw,0.01,100,recall,0.6621743036837376
nk_cells,5000,0,9,raw,0.01,100,f1,0.6659137113169189
nk_cells,5000,0,9,raw,0.05,100,precision,0.80971919476856
nk_cells,5000,0,9,raw,0.05,100,recall,0.8135789744911105
nk_cells,5000,0,9,raw,0.05,100,f1,0.8116444958550222
nk_cells,5000,0,9,bh,-1.0,100,mae,0.023893636684008342
nk_cells,5000,0,9,bh,0.01,100,precision,0.0
nk_cells,5000,0,9,bh,0.01,100,recall,0.0
nk_cells,5000,0,9,bh,0.01,100,f1,0.0
nk_cells,5000,0,9,bh,0.05,100,precision,0.0
nk_cells,5000,0,9,bh,0.05,100,recall,0.0
nk_cells,5000,0,9,bh,0.05,100,f1,0.0
nk_cells,5000,1,2,raw,-1.0,100,mae,0.046961923626658665
nk_cells,5000,1,2,raw,0.01,100,precision,0.6363636363636364
nk_cells,5000,1,2,raw,0.01,100,recall,0.6983372921615202
nk_cells,5000,1,2,raw,0.01,100,f1,0.665911664779162
nk_cells,5000,1,2,raw,0.05,100,precision,0.8046963767201111
nk_cells,5000,1,2,raw,0.05,100,recall,0.8327671805591847
nk_cells,5000,1,2,raw,0.05,100,f1,0.8184911717495987
nk_cells,5000,1,2,bh,-1.0,100,mae,0.024347413768565283
nk_cells,5000,1,2,bh,0.01,100,precision,0.0
nk_cells,5000,1,2,bh,0.01,100,recall,0.0
nk_cells,5000,1,2,bh,0.01,100,f1,0.0
nk_cells,5000,1,2,bh,0.05,100,precision,0.0
nk_cells,5000,1,2,bh,0.05,100,recall,0.0
nk_cells,5000,1,2,bh,0.05,100,f1,0.0
nk_cells,5000,1,3,raw,-1.0,100,mae,0.05145382855546525
nk_cells,5000,1,3,raw,0.01,100,precision,0.6225108225108225
nk_cells,5000,1,3,raw,0.01,100,recall,0.6950217496375061
nk_cells,5000,1,3,raw,0.01,100,f1,0.6567709522722083
nk_cells,5000,1,3,raw,0.05,100,precision,0.7961116020704456
nk_cells,5000,1,3,raw,0.05,100,recall,0.8267995279926577
nk_cells,5000,1,3,raw,0.05,100,f1,0.811165423205557
nk_cells,5000,1,3,bh,-1.0,100,mae,0.026410675285852028
nk_cells,5000,1,3,bh,0.01,100,precision,0.0
nk_cells,5000,1,3,bh,0.01,100,recall,0.0
nk_cells,5000,1,3,bh,0.01,100,f1,0.0
nk_cells,5000,1,3,bh,0.05,100,precision,0.0
nk_cells,5000,1,3,bh,0.05,100,recall,0.0
nk_cells,5000,1,3,bh,0.05,100,f1,0.0
nk_cells,5000,1,4,raw,-1.0,100,mae,0.04853389235718789
nk_cells,5000,1,4,raw,0.01,100,precision,0.6948051948051948
nk_cells,5000,1,4,raw,0.01,100,recall,0.7020997375328084
nk_cells,5000,1,4,raw,0.01,100,f1,0.6984334203655352
nk_cells,5000,1,4,raw,0.05,100,precision,0.829566973866936
nk_cells,5000,1,4,raw,0.05,100,recall,0.818816199376947
nk_cells,5000,1,4,raw,0.05,100,f1,0.8241565282829549
nk_cells,5000,1,4,bh,-1.0,100,mae,0.024970531954343338
nk_cells,5000,1,4,bh,0.01,100,precision,0.0
nk_cells,5000,1,4,bh,0.01,100,recall,0.0
nk_cells,5000,1,4,bh,0.01,100,f1,0.0
nk_cells,5000,1,4,bh,0.05,100,precision,0.0
nk_cells,5000,1,4,bh,0.05,100,recall,0.0
nk_cells,5000,1,4,bh,0.05,100,f1,0.0
nk_cells,5000,1,5,raw,-1.0,100,mae,0.04809138309367745
nk_cells,5000,1,5,raw,0.01,100,precision,0.6913419913419914
nk_cells,5000,1,5,raw,0.01,100,recall,0.7110418521816563
nk_cells,5000,1,5,raw,0.01,100,f1,0.7010535557506584
nk_cells,5000,1,5,raw,0.05,100,precision,0.8198459790430501
nk_cells,5000,1,5,raw,0.05,100,recall,0.8335258631754588
nk_cells,5000,1,5,raw,0.05,100,f1,0.8266293279022403
nk_cells,5000,1,5,bh,-1.0,100,mae,0.024352699301817902
nk_cells,5000,1,5,bh,0.01,100,precision,0.0
nk_cells,5000,1,5,bh,0.01,100,recall,0.0
nk_cells,5000,1,5,bh,0.01,100,f1,0.0
nk_cells,5000,1,5,bh,0.05,100,precision,0.0
nk_cells,5000,1,5,bh,0.05,100,recall,0.0
nk_cells,5000,1,5,bh,0.05,100,f1,0.0
nk_cells,5000,1,6,raw,-1.0,100,mae,0.05150272517437063
nk_cells,5000,1,6,raw,0.01,100,precision,0.6316017316017316
nk_cells,5000,1,6,raw,0.01,100,recall,0.6572072072072072
nk_cells,5000,1,6,raw,0.01,100,f1,0.6441501103752759
nk_cells,5000,1,6,raw,0.05,100,precision,0.7928291882338089
nk_cells,5000,1,6,raw,0.05,100,recall,0.8016339034975747
nk_cells,5000,1,6,raw,0.05,100,f1,0.7972072357981593
nk_cells,5000,1,6,bh,-1.0,100,mae,0.0263274041049606
nk_cells,5000,1,6,bh,0.01,100,precision,0.0
nk_cells,5000,1,6,bh,0.01,100,recall,0.0
nk_cells,5000,1,6,bh,0.01,100,f1,0.0
nk_cells,5000,1,6,bh,0.05,100,precision,0.0
nk_cells,5000,1,6,bh,0.05,100,recall,0.0
nk_cells,5000,1,6,bh,0.05,100,f1,0.0
nk_cells,5000,1,7,raw,-1.0,100,mae,0.05066458511818245
nk_cells,5000,1,7,raw,0.01,100,precision,0.6623376623376623
nk_cells,5000,1,7,raw,0.01,100,recall,0.6757950530035336
nk_cells,5000,1,7,raw,0.01,100,f1,0.6689986882378662
nk_cells,5000,1,7,raw,0.05,100,precision,0.8000252493372049
nk_cells,5000,1,7,raw,0.05,100,recall,0.8268528183716075
nk_cells,5000,1,7,raw,0.05,100,f1,0.8132178376644209
nk_cells,5000,1,7,bh,-1.0,100,mae,0.025734798720812847
nk_cells,5000,1,7,bh,0.01,100,precision,0.0
nk_cells,5000,1,7,bh,0.01,100,recall,0.0
nk_cells,5000,1,7,bh,0.01,100,f1,0.0
nk_cells,5000,1,7,bh,0.05,100,precision,0.0
nk_cells,5000,1,7,bh,0.05,100,recall,0.0
nk_cells,5000,1,7,bh,0.05,100,f1,0.0
nk_cells,5000,1,8,raw,-1.0,100,mae,0.050178403762696396
nk_cells,5000,1,8,raw,0.01,100,precision,0.6372294372294373
nk_cells,5000,1,8,raw,0.01,100,recall,0.6727605118829981
nk_cells,5000,1,8,raw,0.01,100,f1,0.6545131169408626
nk_cells,5000,1,8,raw,0.05,100,precision,0.7899255144552455
nk_cells,5000,1,8,raw,0.05,100,recall,0.8149257619171659
nk_cells,5000,1,8,raw,0.05,100,f1,0.802230912237964
nk_cells,5000,1,8,bh,-1.0,100,mae,0.02582881880094793
nk_cells,5000,1,8,bh,0.01,100,precision,0.0
nk_cells,5000,1,8,bh,0.01,100,recall,0.0
nk_cells,5000,1,8,bh,0.01,100,f1,0.0
nk_cells,5000,1,8,bh,0.05,100,precision,0.0
nk_cells,5000,1,8,bh,0.05,100,recall,0.0
nk_cells,5000,1,8,bh,0.05,100,f1,0.0
nk_cells,5000,1,9,raw,-1.0,100,mae,0.047151302847894636
nk_cells,5000,1,9,raw,0.01,100,precision,0.6787878787878788
nk_cells,5000,1,9,raw,0.01,100,recall,0.7044025157232704
nk_cells,5000,1,9,raw,0.01,100,f1,0.691358024691358
nk_cells,5000,1,9,raw,0.05,100,precision,0.8127761646256786
nk_cells,5000,1,9,raw,0.05,100,recall,0.8294254058232414
nk_cells,5000,1,9,raw,0.05,100,f1,0.8210163871708219
nk_cells,5000,1,9,bh,-1.0,100,mae,0.024452288255746527
nk_cells,5000,1,9,bh,0.01,100,precision,0.0
nk_cells,5000,1,9,bh,0.01,100,recall,0.0
nk_cells,5000,1,9,bh,0.01,100,f1,0.0
nk_cells,5000,1,9,bh,0.05,100,precision,0.0
nk_cells,5000,1,9,bh,0.05,100,recall,0.0
nk_cells,5000,1,9,bh,0.05,100,f1,0.0
nk_cells,5000,2,3,raw,-1.0,100,mae,0.048941458150870094
nk_cells,5000,2,3,raw,0.01,100,precision,0.6812351543942993
nk_cells,5000,2,3,raw,0.01,100,recall,0.6930884485258579
nk_cells,5000,2,3,raw,0.01,100,f1,0.6871106851940585
nk_cells,5000,2,3,raw,0.05,100,precision,0.8153906454141625
nk_cells,5000,2,3,raw,0.05,100,recall,0.818277173200472
nk_cells,5000,2,3,raw,0.05,100,f1,0.8168313592042405
nk_cells,5000,2,3,bh,-1.0,100,mae,0.023243188808350673
nk_cells,5000,2,3,bh,0.01,100,precision,0.0
nk_cells,5000,2,3,bh,0.01,100,recall,0.0
nk_cells,5000,2,3,bh,0.01,100,f1,0.0
nk_cells,5000,2,3,bh,0.05,100,precision,0.0
nk_cells,5000,2,3,bh,0.05,100,recall,0.0
nk_cells,5000,2,3,bh,0.05,100,f1,0.0
nk_cells,5000,2,4,raw,-1.0,100,mae,0.052338847082486116
nk_cells,5000,2,4,raw,0.01,100,precision,0.6479809976247031
nk_cells,5000,2,4,raw,0.01,100,recall,0.5966754155730534
nk_cells,5000,2,4,raw,0.01,100,f1,0.6212707811432475
nk_cells,5000,2,4,raw,0.05,100,precision,0.8045466422785472
nk_cells,5000,2,4,raw,0.05,100,recall,0.7673520249221184
nk_cells,5000,2,4,raw,0.05,100,f1,0.7855092799285669
nk_cells,5000,2,4,bh,-1.0,100,mae,0.027476681108317136
nk_cells,5000,2,4,bh,0.01,100,precision,0.0
nk_cells,5000,2,4,bh,0.01,100,recall,0.0
nk_cells,5000,2,4,bh,0.01,100,f1,0.0
nk_cells,5000,2,4,bh,0.05,100,precision,0.0
nk_cells,5000,2,4,bh,0.05,100,recall,0.0
nk_cells,5000,2,4,bh,0.05,100,f1,0.0
nk_cells,5000,2,5,raw,-1.0,100,mae,0.05044254404099681
nk_cells,5000,2,5,raw,0.01,100,precision,0.6807600950118765
nk_cells,5000,2,5,raw,0.01,100,recall,0.6380231522707035
nk_cells,5000,2,5,raw,0.01,100,f1,0.6586991496207768
nk_cells,5000,2,5,raw,0.05,100,precision,0.8195714659001829
nk_cells,5000,2,5,raw,0.05,100,recall,0.8051597997689642
nk_cells,5000,2,5,raw,0.05,100,f1,0.8123017157656199
nk_cells,5000,2,5,bh,-1.0,100,mae,0.02581423561184221
nk_cells,5000,2,5,bh,0.01,100,precision,0.0
nk_cells,5000,2,5,bh,0.01,100,recall,0.0
nk_cells,5000,2,5,bh,0.01,100,f1,0.0
nk_cells,5000,2,5,bh,0.05,100,precision,0.0
nk_cells,5000,2,5,bh,0.05,100,recall,0.0
nk_cells,5000,2,5,bh,0.05,100,f1,0.0
nk_cells,5000,2,6,raw,-1.0,100,mae,0.049860661366198364
nk_cells,5000,2,6,raw,0.01,100,precision,0.6688836104513064
nk_cells,5000,2,6,raw,0.01,100,recall,0.6342342342342342
nk_cells,5000,2,6,raw,0.01,100,f1,0.6510982658959538
nk_cells,5000,2,6,raw,0.05,100,precision,0.8109485236477659
nk_cells,5000,2,6,raw,0.05,100,recall,0.7923155476129691
nk_cells,5000,2,6,raw,0.05,100,f1,0.8015237603305785
nk_cells,5000,2,6,bh,-1.0,100,mae,0.0252225791240634
nk_cells,5000,2,6,bh,0.01,100,precision,0.0
nk_cells,5000,2,6,bh,0.01,100,recall,0.0
nk_cells,5000,2,6,bh,0.01,100,f1,0.0
nk_cells,5000,2,6,bh,0.05,100,precision,0.0
nk_cells,5000,2,6,bh,0.05,100,recall,0.0
nk_cells,5000,2,6,bh,0.05,100,f1,0.0
nk_cells,5000,2,7,raw,-1.0,100,mae,0.04935562112833047
nk_cells,5000,2,7,raw,0.01,100,precision,0.6935866983372921
nk_cells,5000,2,7,raw,0.01,100,recall,0.6448763250883393
nk_cells,5000,2,7,raw,0.01,100,f1,0.6683451590753032
nk_cells,5000,2,7,raw,0.05,100,precision,0.8230990331852626
nk_cells,5000,2,7,raw,0.05,100,recall,0.8220250521920668
nk_cells,5000,2,7,raw,0.05,100,f1,0.8225616921269095
nk_cells,5000,2,7,bh,-1.0,100,mae,0.024420899000035783
nk_cells,5000,2,7,bh,0.01,100,precision,0.0
nk_cells,5000,2,7,bh,0.01,100,recall,0.0
nk_cells,5000,2,7,bh,0.01,100,f1,0.0
nk_cells,5000,2,7,bh,0.05,100,precision,0.0
nk_cells,5000,2,7,bh,0.05,100,recall,0.0
nk_cells,5000,2,7,bh,0.05,100,f1,0.0
nk_cells,5000,2,8,raw,-1.0,100,mae,0.04810478296456235
nk_cells,5000,2,8,raw,0.01,100,precision,0.6845605700712589
nk_cells,5000,2,8,raw,0.01,100,recall,0.6585923217550275
nk_cells,5000,2,8,raw,0.01,100,f1,0.6713254134637783
nk_cells,5000,2,8,raw,0.05,100,precision,0.8125163313300235
nk_cells,5000,2,8,raw,0.05,100,recall,0.8099765563948945
nk_cells,5000,2,8,raw,0.05,100,f1,0.8112444560396557
nk_cells,5000,2,8,bh,-1.0,100,mae,0.023736043914094115
nk_cells,5000,2,8,bh,0.01,100,precision,0.0
nk_cells,5000,2,8,bh,0.01,100,recall,0.0
nk_cells,5000,2,8,bh,0.01,100,f1,0.0
nk_cells,5000,2,8,bh,0.05,100,precision,0.0
nk_cells,5000,2,8,bh,0.05,100,recall,0.0
nk_cells,5000,2,8,bh,0.05,100,f1,0.0
nk_cells,5000,2,9,raw,-1.0,100,mae,0.05323752367688157
nk_cells,5000,2,9,raw,0.01,100,precision,0.6731591448931117
nk_cells,5000,2,9,raw,0.01,100,recall,0.6365678346810423
nk_cells,5000,2,9,raw,0.01,100,f1,0.6543523435696144
nk_cells,5000,2,9,raw,0.05,100,precision,0.8070290044421218
nk_cells,5000,2,9,raw,0.05,100,recall,0.7958000515331101
nk_cells,5000,2,9,raw,0.05,100,f1,0.8013751946030099
nk_cells,5000,2,9,bh,-1.0,100,mae,0.026393739080001612
nk_cells,5000,2,9,bh,0.01,100,precision,0.0
nk_cells,5000,2,9,bh,0.01,100,recall,0.0
nk_cells,5000,2,9,bh,0.01,100,f1,0.0
nk_cells,5000,2,9,bh,0.05,100,precision,0.0
nk_cells,5000,2,9,bh,0.05,100,recall,0.0
nk_cells,5000,2,9,bh,0.05,100,f1,0.0
nk_cells,5000,3,4,raw,-1.0,100,mae,0.046011128226552435
nk_cells,5000,3,4,raw,0.01,100,precision,0.7100048332527791
nk_cells,5000,3,4,raw,0.01,100,recall,0.6426071741032371
nk_cells,5000,3,4,raw,0.01,100,f1,0.6746268656716418
nk_cells,5000,3,4,raw,0.05,100,precision,0.8341418644290022
nk_cells,5000,3,4,raw,0.05,100,recall,0.7927725856697819
nk_cells,5000,3,4,raw,0.05,100,f1,0.8129312547917199
nk_cells,5000,3,4,bh,-1.0,100,mae,0.02445941984255821
nk_cells,5000,3,4,bh,0.01,100,precision,0.0
nk_cells,5000,3,4,bh,0.01,100,recall,0.0
nk_cells,5000,3,4,bh,0.01,100,f1,0.0
nk_cells,5000,3,4,bh,0.05,100,precision,0.0
nk_cells,5000,3,4,bh,0.05,100,recall,0.0
nk_cells,5000,3,4,bh,0.05,100,f1,0.0
nk_cells,5000,3,5,raw,-1.0,100,mae,0.047767646850096615
nk_cells,5000,3,5,raw,0.01,100,precision,0.6964717254712421
nk_cells,5000,3,5,raw,0.01,100,recall,0.6415850400712377
nk_cells,5000,3,5,raw,0.01,100,f1,0.6679026651216686
nk_cells,5000,3,5,raw,0.05,100,precision,0.8216861151173462
nk_cells,5000,3,5,raw,0.05,100,recall,0.8043896804004621
nk_cells,5000,3,5,raw,0.05,100,f1,0.8129459073809833
nk_cells,5000,3,5,bh,-1.0,100,mae,0.024730920708007285
nk_cells,5000,3,5,bh,0.01,100,precision,0.0
nk_cells,5000,3,5,bh,0.01,100,recall,0.0
nk_cells,5000,3,5,bh,0.01,100,f1,0.0
nk_cells,5000,3,5,bh,0.05,100,precision,0.0
nk_cells,5000,3,5,bh,0.05,100,recall,0.0
nk_cells,5000,3,5,bh,0.05,100,f1,0.0
nk_cells,5000,3,6,raw,-1.0,100,mae,0.04709914188765493
