dataset,mode,alpha,num_permutations,pval_mode,num_clusters,num_sig
dc,approx,0.05,5000,pvalue_bh,9,0
dc,approx,0.05,5000,pvalue_westfall_young,9,405
dc,approx,0.05,5000,pvalue,10,8217
dc,approx,0.05,5000,pvalue_bh,10,401
dc,approx,0.05,5000,pvalue_westfall_young,10,389
dc,approx,0.05,5000,pvalue,20,8085
dc,approx,0.05,5000,pvalue_bh,20,0
dc,approx,0.05,5000,pvalue_westfall_young,20,348
dc,approx,0.05,5000,pvalue,30,7956
dc,approx,0.05,5000,pvalue_bh,30,0
dc,approx,0.05,5000,pvalue_westfall_young,30,389
dc,approx,0.05,5000,pvalue,40,8034
dc,approx,0.05,5000,pvalue_bh,40,355
dc,approx,0.05,5000,pvalue_westfall_young,40,394
dc,approx,0.05,5000,pvalue,50,7950
dc,approx,0.05,5000,pvalue_bh,50,0
dc,approx,0.05,5000,pvalue_westfall_young,50,373
dc,approx,0.05,5000,pvalue,60,8127
dc,approx,0.05,5000,pvalue_bh,60,310
dc,approx,0.05,5000,pvalue_westfall_young,60,369
dc,approx,0.05,5000,pvalue,70,8049
dc,approx,0.05,5000,pvalue_bh,70,0
dc,approx,0.05,5000,pvalue_westfall_young,70,379
dc,approx,0.05,5000,pvalue,80,8045
dc,approx,0.05,5000,pvalue_bh,80,0
dc,approx,0.05,5000,pvalue_westfall_young,80,388
dc,approx,0.05,5000,pvalue,90,7909
dc,approx,0.05,5000,pvalue_bh,90,0
dc,approx,0.05,5000,pvalue_westfall_young,90,392
dc,approx,0.05,5000,pvalue,100,8032
dc,approx,0.05,5000,pvalue_bh,100,328
dc,approx,0.05,5000,pvalue_westfall_young,100,388
dc,gt,0.05,7000,pvalue,-1,8154
dc,gt,0.05,7000,pvalue_bh,-1,662
dc,approx,0.05,7000,pvalue,1,8042
dc,approx,0.05,7000,pvalue_bh,1,0
dc,approx,0.05,7000,pvalue_westfall_young,1,326
dc,approx,0.05,7000,pvalue,2,7925
dc,approx,0.05,7000,pvalue_bh,2,0
dc,approx,0.05,7000,pvalue_westfall_young,2,422
dc,approx,0.05,7000,pvalue,3,8076
dc,approx,0.05,7000,pvalue_bh,3,227
dc,approx,0.05,7000,pvalue_westfall_young,3,356
dc,approx,0.05,7000,pvalue,4,7914
dc,approx,0.05,7000,pvalue_bh,4,226
dc,approx,0.05,7000,pvalue_westfall_young,4,383
dc,approx,0.05,7000,pvalue,5,7913
dc,approx,0.05,7000,pvalue_bh,5,227
dc,approx,0.05,7000,pvalue_westfall_young,5,360
dc,approx,0.05,7000,pvalue,6,7983
dc,approx,0.05,7000,pvalue_bh,6,456
dc,approx,0.05,7000,pvalue_westfall_young,6,375
dc,approx,0.05,7000,pvalue,7,8194
dc,approx,0.05,7000,pvalue_bh,7,0
dc,approx,0.05,7000,pvalue_westfall_young,7,380
dc,approx,0.05,7000,pvalue,8,7930
dc,approx,0.05,7000,pvalue_bh,8,240
dc,approx,0.05,7000,pvalue_westfall_young,8,375
dc,approx,0.05,7000,pvalue,9,8164
dc,approx,0.05,7000,pvalue_bh,9,247
dc,approx,0.05,7000,pvalue_westfall_young,9,391
dc,approx,0.05,7000,pvalue,10,8106
dc,approx,0.05,7000,pvalue_bh,10,266
dc,approx,0.05,7000,pvalue_westfall_young,10,386
dc,approx,0.05,7000,pvalue,20,7916
dc,approx,0.05,7000,pvalue_bh,20,246
dc,approx,0.05,7000,pvalue_westfall_young,20,388
dc,approx,0.05,7000,pvalue,30,8079
dc,approx,0.05,7000,pvalue_bh,30,212
dc,approx,0.05,7000,pvalue_westfall_young,30,400
dc,approx,0.05,7000,pvalue,40,8196
dc,approx,0.05,7000,pvalue_bh,40,277
dc,approx,0.05,7000,pvalue_westfall_young,40,374
dc,approx,0.05,7000,pvalue,50,8111
dc,approx,0.05,7000,pvalue_bh,50,239
dc,approx,0.05,7000,pvalue_westfall_young,50,380
dc,approx,0.05,7000,pvalue,60,8123
dc,approx,0.05,7000,pvalue_bh,60,242
dc,approx,0.05,7000,pvalue_westfall_young,60,381
dc,approx,0.05,7000,pvalue,70,8150
dc,approx,0.05,7000,pvalue_bh,70,268
dc,approx,0.05,7000,pvalue_westfall_young,70,385
dc,approx,0.05,7000,pvalue,80,8051
dc,approx,0.05,7000,pvalue_bh,80,281
dc,approx,0.05,7000,pvalue_westfall_young,80,395
dc,approx,0.05,7000,pvalue,90,8007
dc,approx,0.05,7000,pvalue_bh,90,426
dc,approx,0.05,7000,pvalue_westfall_young,90,413
dc,approx,0.05,7000,pvalue,100,7980
dc,approx,0.05,7000,pvalue_bh,100,0
dc,approx,0.05,7000,pvalue_westfall_young,100,375
dc,gt,0.05,10000,pvalue,-1,7810
dc,gt,0.05,10000,pvalue_bh,-1,182
dc,approx,0.05,10000,pvalue,1,8100
dc,approx,0.05,10000,pvalue_bh,1,0
dc,approx,0.05,10000,pvalue_westfall_young,1,253
dc,approx,0.05,10000,pvalue,2,8075
dc,approx,0.05,10000,pvalue_bh,2,158
dc,approx,0.05,10000,pvalue_westfall_young,2,395
dc,approx,0.05,10000,pvalue,3,8031
dc,approx,0.05,10000,pvalue_bh,3,210
dc,approx,0.05,10000,pvalue_westfall_young,3,385
dc,approx,0.05,10000,pvalue,4,8088
dc,approx,0.05,10000,pvalue_bh,4,158
dc,approx,0.05,10000,pvalue_westfall_young,4,362
dc,approx,0.05,10000,pvalue,5,8064
dc,approx,0.05,10000,pvalue_bh,5,181
dc,approx,0.05,10000,pvalue_westfall_young,5,383
dc,approx,0.05,10000,pvalue,6,8073
dc,approx,0.05,10000,pvalue_bh,6,501
dc,approx,0.05,10000,pvalue_westfall_young,6,369
dc,approx,0.05,10000,pvalue,7,7902
dc,approx,0.05,10000,pvalue_bh,7,177
dc,approx,0.05,10000,pvalue_westfall_young,7,376
dc,approx,0.05,10000,pvalue,8,7931
dc,approx,0.05,10000,pvalue_bh,8,156
dc,approx,0.05,10000,pvalue_westfall_young,8,407
dc,approx,0.05,10000,pvalue,9,8303
dc,approx,0.05,10000,pvalue_bh,9,483
dc,approx,0.05,10000,pvalue_westfall_young,9,408
dc,approx,0.05,10000,pvalue,10,8220
dc,approx,0.05,10000,pvalue_bh,10,178
dc,approx,0.05,10000,pvalue_westfall_young,10,346
dc,approx,0.05,10000,pvalue,20,7901
dc,approx,0.05,10000,pvalue_bh,20,0
dc,approx,0.05,10000,pvalue_westfall_young,20,357
dc,approx,0.05,10000,pvalue,30,8083
dc,approx,0.05,10000,pvalue_bh,30,458
dc,approx,0.05,10000,pvalue_westfall_young,30,395
dc,approx,0.05,10000,pvalue,40,7760
dc,approx,0.05,10000,pvalue_bh,40,0
dc,approx,0.05,10000,pvalue_westfall_young,40,385
dc,approx,0.05,10000,pvalue,50,8068
dc,approx,0.05,10000,pvalue_bh,50,168
dc,approx,0.05,10000,pvalue_westfall_young,50,384
dc,approx,0.05,10000,pvalue,60,7933
dc,approx,0.05,10000,pvalue_bh,60,193
dc,approx,0.05,10000,pvalue_westfall_young,60,389
dc,approx,0.05,10000,pvalue,70,8239
dc,approx,0.05,10000,pvalue_bh,70,455
dc,approx,0.05,10000,pvalue_westfall_young,70,427
dc,approx,0.05,10000,pvalue,80,8051
dc,approx,0.05,10000,pvalue_bh,80,325
dc,approx,0.05,10000,pvalue_westfall_young,80,394
dc,approx,0.05,10000,pvalue,90,7947
dc,approx,0.05,10000,pvalue_bh,90,326
dc,approx,0.05,10000,pvalue_westfall_young,90,378
dc,approx,0.05,10000,pvalue,100,8111
dc,approx,0.05,10000,pvalue_bh,100,447
dc,approx,0.05,10000,pvalue_westfall_young,100,366
cd8+_tcells,gt,0.01,1000,pvalue,-1,2039
cd8+_tcells,gt,0.01,1000,pvalue_bh,-1,0
cd8+_tcells,approx,0.01,1000,pvalue,1,1939
cd8+_tcells,approx,0.01,1000,pvalue_bh,1,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,1,32
cd8+_tcells,approx,0.01,1000,pvalue,2,1981
cd8+_tcells,approx,0.01,1000,pvalue_bh,2,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,2,52
cd8+_tcells,approx,0.01,1000,pvalue,3,1894
cd8+_tcells,approx,0.01,1000,pvalue_bh,3,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,3,54
cd8+_tcells,approx,0.01,1000,pvalue,4,2001
cd8+_tcells,approx,0.01,1000,pvalue_bh,4,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,4,60
cd8+_tcells,approx,0.01,1000,pvalue,5,1933
cd8+_tcells,approx,0.01,1000,pvalue_bh,5,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,5,53
cd8+_tcells,approx,0.01,1000,pvalue,6,2049
cd8+_tcells,approx,0.01,1000,pvalue_bh,6,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,6,57
cd8+_tcells,approx,0.01,1000,pvalue,7,1710
cd8+_tcells,approx,0.01,1000,pvalue_bh,7,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,7,56
cd8+_tcells,approx,0.01,1000,pvalue,8,1934
cd8+_tcells,approx,0.01,1000,pvalue_bh,8,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,8,62
cd8+_tcells,approx,0.01,1000,pvalue,9,1899
cd8+_tcells,approx,0.01,1000,pvalue_bh,9,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,9,51
cd8+_tcells,approx,0.01,1000,pvalue,10,2003
cd8+_tcells,approx,0.01,1000,pvalue_bh,10,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,10,53
cd8+_tcells,approx,0.01,1000,pvalue,20,2006
cd8+_tcells,approx,0.01,1000,pvalue_bh,20,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,20,60
cd8+_tcells,approx,0.01,1000,pvalue,30,1991
cd8+_tcells,approx,0.01,1000,pvalue_bh,30,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,30,59
cd8+_tcells,approx,0.01,1000,pvalue,40,1951
cd8+_tcells,approx,0.01,1000,pvalue_bh,40,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,40,54
cd8+_tcells,approx,0.01,1000,pvalue,50,1974
cd8+_tcells,approx,0.01,1000,pvalue_bh,50,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,50,45
cd8+_tcells,approx,0.01,1000,pvalue,60,2010
cd8+_tcells,approx,0.01,1000,pvalue_bh,60,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,60,52
cd8+_tcells,approx,0.01,1000,pvalue,70,2073
cd8+_tcells,approx,0.01,1000,pvalue_bh,70,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,70,56
cd8+_tcells,approx,0.01,1000,pvalue,80,2009
cd8+_tcells,approx,0.01,1000,pvalue_bh,80,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,80,51
cd8+_tcells,approx,0.01,1000,pvalue,90,2058
cd8+_tcells,approx,0.01,1000,pvalue_bh,90,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,90,55
cd8+_tcells,approx,0.01,1000,pvalue,100,1977
cd8+_tcells,approx,0.01,1000,pvalue_bh,100,0
cd8+_tcells,approx,0.01,1000,pvalue_westfall_young,100,61
cd8+_tcells,gt,0.01,3000,pvalue,-1,2031
cd8+_tcells,gt,0.01,3000,pvalue_bh,-1,0
cd8+_tcells,approx,0.01,3000,pvalue,1,1967
cd8+_tcells,approx,0.01,3000,pvalue_bh,1,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,1,29
cd8+_tcells,approx,0.01,3000,pvalue,2,2046
cd8+_tcells,approx,0.01,3000,pvalue_bh,2,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,2,56
cd8+_tcells,approx,0.01,3000,pvalue,3,1824
cd8+_tcells,approx,0.01,3000,pvalue_bh,3,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,3,61
cd8+_tcells,approx,0.01,3000,pvalue,4,1945
cd8+_tcells,approx,0.01,3000,pvalue_bh,4,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,4,55
cd8+_tcells,approx,0.01,3000,pvalue,5,1958
cd8+_tcells,approx,0.01,3000,pvalue_bh,5,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,5,54
cd8+_tcells,approx,0.01,3000,pvalue,6,1972
cd8+_tcells,approx,0.01,3000,pvalue_bh,6,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,6,55
cd8+_tcells,approx,0.01,3000,pvalue,7,1916
cd8+_tcells,approx,0.01,3000,pvalue_bh,7,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,7,53
cd8+_tcells,approx,0.01,3000,pvalue,8,2019
cd8+_tcells,approx,0.01,3000,pvalue_bh,8,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,8,54
cd8+_tcells,approx,0.01,3000,pvalue,9,2030
cd8+_tcells,approx,0.01,3000,pvalue_bh,9,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,9,56
cd8+_tcells,approx,0.01,3000,pvalue,10,2085
cd8+_tcells,approx,0.01,3000,pvalue_bh,10,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,10,54
cd8+_tcells,approx,0.01,3000,pvalue,20,2036
cd8+_tcells,approx,0.01,3000,pvalue_bh,20,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,20,56
cd8+_tcells,approx,0.01,3000,pvalue,30,2042
cd8+_tcells,approx,0.01,3000,pvalue_bh,30,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,30,53
cd8+_tcells,approx,0.01,3000,pvalue,40,2075
cd8+_tcells,approx,0.01,3000,pvalue_bh,40,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,40,55
cd8+_tcells,approx,0.01,3000,pvalue,50,2028
cd8+_tcells,approx,0.01,3000,pvalue_bh,50,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,50,47
cd8+_tcells,approx,0.01,3000,pvalue,60,1915
cd8+_tcells,approx,0.01,3000,pvalue_bh,60,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,60,58
cd8+_tcells,approx,0.01,3000,pvalue,70,1871
cd8+_tcells,approx,0.01,3000,pvalue_bh,70,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,70,61
cd8+_tcells,approx,0.01,3000,pvalue,80,2010
cd8+_tcells,approx,0.01,3000,pvalue_bh,80,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,80,53
cd8+_tcells,approx,0.01,3000,pvalue,90,2012
cd8+_tcells,approx,0.01,3000,pvalue_bh,90,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,90,51
cd8+_tcells,approx,0.01,3000,pvalue,100,2021
cd8+_tcells,approx,0.01,3000,pvalue_bh,100,0
cd8+_tcells,approx,0.01,3000,pvalue_westfall_young,100,55
cd8+_tcells,gt,0.01,5000,pvalue,-1,2009
cd8+_tcells,gt,0.01,5000,pvalue_bh,-1,0
cd8+_tcells,approx,0.01,5000,pvalue,1,2044
cd8+_tcells,approx,0.01,5000,pvalue_bh,1,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,1,29
cd8+_tcells,approx,0.01,5000,pvalue,2,2020
cd8+_tcells,approx,0.01,5000,pvalue_bh,2,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,2,56
cd8+_tcells,approx,0.01,5000,pvalue,3,1831
cd8+_tcells,approx,0.01,5000,pvalue_bh,3,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,3,59
cd8+_tcells,approx,0.01,5000,pvalue,4,2015
cd8+_tcells,approx,0.01,5000,pvalue_bh,4,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,4,54
cd8+_tcells,approx,0.01,5000,pvalue,5,1875
cd8+_tcells,approx,0.01,5000,pvalue_bh,5,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,5,56
cd8+_tcells,approx,0.01,5000,pvalue,6,1994
cd8+_tcells,approx,0.01,5000,pvalue_bh,6,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,6,56
cd8+_tcells,approx,0.01,5000,pvalue,7,1847
cd8+_tcells,approx,0.01,5000,pvalue_bh,7,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,7,56
cd8+_tcells,approx,0.01,5000,pvalue,8,1961
cd8+_tcells,approx,0.01,5000,pvalue_bh,8,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,8,55
cd8+_tcells,approx,0.01,5000,pvalue,9,2054
cd8+_tcells,approx,0.01,5000,pvalue_bh,9,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,9,56
cd8+_tcells,approx,0.01,5000,pvalue,10,1978
cd8+_tcells,approx,0.01,5000,pvalue_bh,10,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,10,55
cd8+_tcells,approx,0.01,5000,pvalue,20,2047
cd8+_tcells,approx,0.01,5000,pvalue_bh,20,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,20,53
cd8+_tcells,approx,0.01,5000,pvalue,30,2042
cd8+_tcells,approx,0.01,5000,pvalue_bh,30,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,30,51
cd8+_tcells,approx,0.01,5000,pvalue,40,2002
cd8+_tcells,approx,0.01,5000,pvalue_bh,40,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,40,58
cd8+_tcells,approx,0.01,5000,pvalue,50,1949
cd8+_tcells,approx,0.01,5000,pvalue_bh,50,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,50,50
cd8+_tcells,approx,0.01,5000,pvalue,60,2005
cd8+_tcells,approx,0.01,5000,pvalue_bh,60,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,60,52
cd8+_tcells,approx,0.01,5000,pvalue,70,1880
cd8+_tcells,approx,0.01,5000,pvalue_bh,70,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,70,62
cd8+_tcells,approx,0.01,5000,pvalue,80,1981
cd8+_tcells,approx,0.01,5000,pvalue_bh,80,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,80,57
cd8+_tcells,approx,0.01,5000,pvalue,90,2075
cd8+_tcells,approx,0.01,5000,pvalue_bh,90,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,90,49
cd8+_tcells,approx,0.01,5000,pvalue,100,2066
cd8+_tcells,approx,0.01,5000,pvalue_bh,100,0
cd8+_tcells,approx,0.01,5000,pvalue_westfall_young,100,56
cd8+_tcells,gt,0.01,7000,pvalue,-1,1977
cd8+_tcells,gt,0.01,7000,pvalue_bh,-1,0
cd8+_tcells,approx,0.01,7000,pvalue,1,1949
cd8+_tcells,approx,0.01,7000,pvalue_bh,1,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,1,35
cd8+_tcells,approx,0.01,7000,pvalue,2,1969
cd8+_tcells,approx,0.01,7000,pvalue_bh,2,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,2,55
cd8+_tcells,approx,0.01,7000,pvalue,3,1908
cd8+_tcells,approx,0.01,7000,pvalue_bh,3,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,3,58
cd8+_tcells,approx,0.01,7000,pvalue,4,2016
cd8+_tcells,approx,0.01,7000,pvalue_bh,4,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,4,52
cd8+_tcells,approx,0.01,7000,pvalue,5,1914
cd8+_tcells,approx,0.01,7000,pvalue_bh,5,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,5,52
cd8+_tcells,approx,0.01,7000,pvalue,6,1885
cd8+_tcells,approx,0.01,7000,pvalue_bh,6,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,6,57
cd8+_tcells,approx,0.01,7000,pvalue,7,1872
cd8+_tcells,approx,0.01,7000,pvalue_bh,7,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,7,58
cd8+_tcells,approx,0.01,7000,pvalue,8,1946
cd8+_tcells,approx,0.01,7000,pvalue_bh,8,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,8,62
cd8+_tcells,approx,0.01,7000,pvalue,9,2001
cd8+_tcells,approx,0.01,7000,pvalue_bh,9,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,9,54
cd8+_tcells,approx,0.01,7000,pvalue,10,1909
cd8+_tcells,approx,0.01,7000,pvalue_bh,10,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,10,55
cd8+_tcells,approx,0.01,7000,pvalue,20,1959
cd8+_tcells,approx,0.01,7000,pvalue_bh,20,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,20,56
cd8+_tcells,approx,0.01,7000,pvalue,30,1951
cd8+_tcells,approx,0.01,7000,pvalue_bh,30,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,30,54
cd8+_tcells,approx,0.01,7000,pvalue,40,1862
cd8+_tcells,approx,0.01,7000,pvalue_bh,40,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,40,55
cd8+_tcells,approx,0.01,7000,pvalue,50,1963
cd8+_tcells,approx,0.01,7000,pvalue_bh,50,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,50,51
cd8+_tcells,approx,0.01,7000,pvalue,60,1888
cd8+_tcells,approx,0.01,7000,pvalue_bh,60,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,60,53
cd8+_tcells,approx,0.01,7000,pvalue,70,1926
cd8+_tcells,approx,0.01,7000,pvalue_bh,70,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,70,62
cd8+_tcells,approx,0.01,7000,pvalue,80,2032
cd8+_tcells,approx,0.01,7000,pvalue_bh,80,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,80,55
cd8+_tcells,approx,0.01,7000,pvalue,90,2083
cd8+_tcells,approx,0.01,7000,pvalue_bh,90,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,90,56
cd8+_tcells,approx,0.01,7000,pvalue,100,2029
cd8+_tcells,approx,0.01,7000,pvalue_bh,100,0
cd8+_tcells,approx,0.01,7000,pvalue_westfall_young,100,55
cd8+_tcells,gt,0.01,10000,pvalue,-1,1999
cd8+_tcells,gt,0.01,10000,pvalue_bh,-1,0
cd8+_tcells,approx,0.01,10000,pvalue,1,2045
cd8+_tcells,approx,0.01,10000,pvalue_bh,1,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,1,32
cd8+_tcells,approx,0.01,10000,pvalue,2,1939
cd8+_tcells,approx,0.01,10000,pvalue_bh,2,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,2,57
cd8+_tcells,approx,0.01,10000,pvalue,3,1835
cd8+_tcells,approx,0.01,10000,pvalue_bh,3,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,3,61
cd8+_tcells,approx,0.01,10000,pvalue,4,2008
cd8+_tcells,approx,0.01,10000,pvalue_bh,4,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,4,49
cd8+_tcells,approx,0.01,10000,pvalue,5,1875
cd8+_tcells,approx,0.01,10000,pvalue_bh,5,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,5,57
cd8+_tcells,approx,0.01,10000,pvalue,6,2087
cd8+_tcells,approx,0.01,10000,pvalue_bh,6,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,6,58
cd8+_tcells,approx,0.01,10000,pvalue,7,1778
cd8+_tcells,approx,0.01,10000,pvalue_bh,7,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,7,56
cd8+_tcells,approx,0.01,10000,pvalue,8,1888
cd8+_tcells,approx,0.01,10000,pvalue_bh,8,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,8,56
cd8+_tcells,approx,0.01,10000,pvalue,9,1964
cd8+_tcells,approx,0.01,10000,pvalue_bh,9,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,9,54
cd8+_tcells,approx,0.01,10000,pvalue,10,1933
cd8+_tcells,approx,0.01,10000,pvalue_bh,10,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,10,59
cd8+_tcells,approx,0.01,10000,pvalue,20,1989
cd8+_tcells,approx,0.01,10000,pvalue_bh,20,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,20,54
cd8+_tcells,approx,0.01,10000,pvalue,30,2015
cd8+_tcells,approx,0.01,10000,pvalue_bh,30,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,30,59
cd8+_tcells,approx,0.01,10000,pvalue,40,2050
cd8+_tcells,approx,0.01,10000,pvalue_bh,40,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,40,51
cd8+_tcells,approx,0.01,10000,pvalue,50,1979
cd8+_tcells,approx,0.01,10000,pvalue_bh,50,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,50,50
cd8+_tcells,approx,0.01,10000,pvalue,60,1893
cd8+_tcells,approx,0.01,10000,pvalue_bh,60,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,60,52
cd8+_tcells,approx,0.01,10000,pvalue,70,1937
cd8+_tcells,approx,0.01,10000,pvalue_bh,70,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,70,57
cd8+_tcells,approx,0.01,10000,pvalue,80,2011
cd8+_tcells,approx,0.01,10000,pvalue_bh,80,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,80,53
cd8+_tcells,approx,0.01,10000,pvalue,90,1950
cd8+_tcells,approx,0.01,10000,pvalue_bh,90,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,90,52
cd8+_tcells,approx,0.01,10000,pvalue,100,1995
cd8+_tcells,approx,0.01,10000,pvalue_bh,100,0
cd8+_tcells,approx,0.01,10000,pvalue_westfall_young,100,56
cd8+_tcells,gt,0.05,1000,pvalue,-1,7457
cd8+_tcells,gt,0.05,1000,pvalue_bh,-1,0
cd8+_tcells,approx,0.05,1000,pvalue,1,7525
cd8+_tcells,approx,0.05,1000,pvalue_bh,1,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,1,234
cd8+_tcells,approx,0.05,1000,pvalue,2,7570
cd8+_tcells,approx,0.05,1000,pvalue_bh,2,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,2,179
cd8+_tcells,approx,0.05,1000,pvalue,3,7380
cd8+_tcells,approx,0.05,1000,pvalue_bh,3,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,3,185
cd8+_tcells,approx,0.05,1000,pvalue,4,7543
cd8+_tcells,approx,0.05,1000,pvalue_bh,4,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,4,179
cd8+_tcells,approx,0.05,1000,pvalue,5,7479
cd8+_tcells,approx,0.05,1000,pvalue_bh,5,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,5,191
cd8+_tcells,approx,0.05,1000,pvalue,6,7591
cd8+_tcells,approx,0.05,1000,pvalue_bh,6,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,6,171
cd8+_tcells,approx,0.05,1000,pvalue,7,7357
cd8+_tcells,approx,0.05,1000,pvalue_bh,7,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,7,177
cd8+_tcells,approx,0.05,1000,pvalue,8,7497
cd8+_tcells,approx,0.05,1000,pvalue_bh,8,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,8,202
cd8+_tcells,approx,0.05,1000,pvalue,9,7404
cd8+_tcells,approx,0.05,1000,pvalue_bh,9,0
cd8+_tcells,approx,0.05,1000,pvalue_westfall_young,9,180
