dataset,mode,alpha,num_permutations,num_clusters,metric,score,num_sig,num_sig_approx
nk_cells,raw,-1.0,3000,30,mae,0.05006063823214545,-1,-1
nk_cells,raw,0.01,3000,30,precision,0.6981566820276498,2181,2170
nk_cells,raw,0.01,3000,30,recall,0.6946354883081155,2181,2170
nk_cells,raw,0.01,3000,30,f1,0.6963916341071018,2181,2170
nk_cells,raw,0.05,3000,30,precision,0.8265149578113015,7894,7822
nk_cells,raw,0.05,3000,30,recall,0.8189764378008614,7894,7822
nk_cells,raw,0.05,3000,30,f1,0.822728429625859,7894,7822
nk_cells,bh,-1.0,3000,30,mae,0.024668633541113212,-1,-1
nk_cells,bh,0.01,3000,30,precision,0.0,0,0
nk_cells,bh,0.01,3000,30,recall,0.0,0,0
nk_cells,bh,0.01,3000,30,f1,0.0,0,0
nk_cells,bh,0.05,3000,30,precision,0.0,0,0
nk_cells,bh,0.05,3000,30,recall,0.0,0,0
nk_cells,bh,0.05,3000,30,f1,0.0,0,0
nk_cells,raw,-1.0,3000,40,mae,0.04568667019991615,-1,-1
nk_cells,raw,0.01,3000,40,precision,0.7020348837209303,2181,2064
nk_cells,raw,0.01,3000,40,recall,0.6643741403026134,2181,2064
nk_cells,raw,0.01,3000,40,f1,0.6826855123674912,2181,2064
nk_cells,raw,0.05,3000,40,precision,0.8464365402283764,7894,7619
nk_cells,raw,0.05,3000,40,recall,0.816949581960983,7894,7619
nk_cells,raw,0.05,3000,40,f1,0.8314317024431123,7894,7619
nk_cells,bh,-1.0,3000,40,mae,0.02327195128676229,-1,-1
nk_cells,bh,0.01,3000,40,precision,0.0,0,0
nk_cells,bh,0.01,3000,40,recall,0.0,0,0
nk_cells,bh,0.01,3000,40,f1,0.0,0,0
nk_cells,bh,0.05,3000,40,precision,0.0,0,0
nk_cells,bh,0.05,3000,40,recall,0.0,0,0
nk_cells,bh,0.05,3000,40,f1,0.0,0,0
nk_cells,raw,-1.0,3000,50,mae,0.045259930046156215,-1,-1
nk_cells,raw,0.01,3000,50,precision,0.7342799188640974,2181,1972
nk_cells,raw,0.01,3000,50,recall,0.6639156350298029,2181,1972
nk_cells,raw,0.01,3000,50,f1,0.697327233325307,2181,1972
nk_cells,raw,0.05,3000,50,precision,0.8508411710160286,7894,7549
nk_cells,raw,0.05,3000,50,recall,0.8136559412211807,7894,7549
nk_cells,raw,0.05,3000,50,f1,0.8318331930324419,7894,7549
nk_cells,bh,-1.0,3000,50,mae,0.023658636561141352,-1,-1
nk_cells,bh,0.01,3000,50,precision,0.0,0,0
nk_cells,bh,0.01,3000,50,recall,0.0,0,0
nk_cells,bh,0.01,3000,50,f1,0.0,0,0
nk_cells,bh,0.05,3000,50,precision,0.0,0,0
nk_cells,bh,0.05,3000,50,recall,0.0,0,0
nk_cells,bh,0.05,3000,50,f1,0.0,0,0
nk_cells,raw,-1.0,3000,60,mae,0.051531942534035334,-1,-1
nk_cells,raw,0.01,3000,60,precision,0.6912878787878788,2181,2112
nk_cells,raw,0.01,3000,60,recall,0.6694176983035305,2181,2112
nk_cells,raw,0.01,3000,60,f1,0.6801770323782902,2181,2112
nk_cells,raw,0.05,3000,60,precision,0.8310872693968337,7894,7643
nk_cells,raw,0.05,3000,60,recall,0.8046617684317203,7894,7643
nk_cells,raw,0.05,3000,60,f1,0.8176610671300766,7894,7643
nk_cells,bh,-1.0,3000,60,mae,0.025513517631099724,-1,-1
nk_cells,bh,0.01,3000,60,precision,0.0,0,0
nk_cells,bh,0.01,3000,60,recall,0.0,0,0
nk_cells,bh,0.01,3000,60,f1,0.0,0,0
nk_cells,bh,0.05,3000,60,precision,0.0,0,0
nk_cells,bh,0.05,3000,60,recall,0.0,0,0
nk_cells,bh,0.05,3000,60,f1,0.0,0,0
nk_cells,raw,-1.0,3000,70,mae,0.05323304181624993,-1,-1
nk_cells,raw,0.01,3000,70,precision,0.7029164607019278,2181,2023
nk_cells,raw,0.01,3000,70,recall,0.6519944979367263,2181,2023
nk_cells,raw,0.01,3000,70,f1,0.6764985727878211,2181,2023
nk_cells,raw,0.05,3000,70,precision,0.8292040063257775,7894,7588
nk_cells,raw,0.05,3000,70,recall,0.7970610590321764,7894,7588
nk_cells,raw,0.05,3000,70,f1,0.8128148817982173,7894,7588
nk_cells,bh,-1.0,3000,70,mae,0.026726760955530594,-1,-1
nk_cells,bh,0.01,3000,70,precision,0.0,0,0
nk_cells,bh,0.01,3000,70,recall,0.0,0,0
nk_cells,bh,0.01,3000,70,f1,0.0,0,0
nk_cells,bh,0.05,3000,70,precision,0.0,0,0
nk_cells,bh,0.05,3000,70,recall,0.0,0,0
nk_cells,bh,0.05,3000,70,f1,0.0,0,0
nk_cells,raw,-1.0,3000,80,mae,0.0547553682520429,-1,-1
nk_cells,raw,0.01,3000,80,precision,0.7053212851405622,2181,1992
nk_cells,raw,0.01,3000,80,recall,0.6441999082989455,2181,1992
nk_cells,raw,0.01,3000,80,f1,0.6733764677689912,2181,1992
nk_cells,raw,0.05,3000,80,precision,0.8266719430154333,7894,7581
nk_cells,raw,0.05,3000,80,recall,0.7938940967823663,7894,7581
nk_cells,raw,0.05,3000,80,f1,0.8099515347334411,7894,7581
nk_cells,bh,-1.0,3000,80,mae,0.026963257917373456,-1,-1
nk_cells,bh,0.01,3000,80,precision,0.0,0,0
nk_cells,bh,0.01,3000,80,recall,0.0,0,0
nk_cells,bh,0.01,3000,80,f1,0.0,0,0
nk_cells,bh,0.05,3000,80,precision,0.0,0,0
nk_cells,bh,0.05,3000,80,recall,0.0,0,0
nk_cells,bh,0.05,3000,80,f1,0.0,0,0
nk_cells,raw,-1.0,3000,90,mae,0.04333278088990891,-1,-1
nk_cells,raw,0.01,3000,90,precision,0.70166015625,2181,2048
nk_cells,raw,0.01,3000,90,recall,0.6588720770288858,2181,2048
nk_cells,raw,0.01,3000,90,f1,0.6795932844644124,2181,2048
nk_cells,raw,0.05,3000,90,precision,0.8316048742546021,7894,7714
nk_cells,raw,0.05,3000,90,recall,0.8126425133012415,7894,7714
nk_cells,raw,0.05,3000,90,f1,0.8220143516145566,7894,7714
nk_cells,bh,-1.0,3000,90,mae,0.022106926772491223,-1,-1
nk_cells,bh,0.01,3000,90,precision,0.0,0,0
nk_cells,bh,0.01,3000,90,recall,0.0,0,0
nk_cells,bh,0.01,3000,90,f1,0.0,0,0
nk_cells,bh,0.05,3000,90,precision,0.0,0,0
nk_cells,bh,0.05,3000,90,recall,0.0,0,0
nk_cells,bh,0.05,3000,90,f1,0.0,0,0
nk_cells,raw,-1.0,3000,100,mae,0.0490042372650668,-1,-1
nk_cells,raw,0.01,3000,100,precision,0.6706976744186046,2181,2150
nk_cells,raw,0.01,3000,100,recall,0.661164603392939,2181,2150
nk_cells,raw,0.01,3000,100,f1,0.6658970214731009,2181,2150
nk_cells,raw,0.05,3000,100,precision,0.8262947178096345,7894,7743
nk_cells,raw,0.05,3000,100,recall,0.8104889789713706,7894,7743
nk_cells,raw,0.05,3000,100,f1,0.8183155336701413,7894,7743
nk_cells,bh,-1.0,3000,100,mae,0.024964534123420132,-1,-1
nk_cells,bh,0.01,3000,100,precision,0.0,0,0
nk_cells,bh,0.01,3000,100,recall,0.0,0,0
nk_cells,bh,0.01,3000,100,f1,0.0,0,0
nk_cells,bh,0.05,3000,100,precision,0.0,0,0
nk_cells,bh,0.05,3000,100,recall,0.0,0,0
nk_cells,bh,0.05,3000,100,f1,0.0,0,0
nk_cells,raw,-1.0,5000,1,mae,0.057589991962606744,-1,-1
nk_cells,raw,0.01,5000,1,precision,0.6942307692307692,2201,2080
nk_cells,raw,0.01,5000,1,recall,0.656065424806906,2201,2080
nk_cells,raw,0.01,5000,1,f1,0.6746087362765709,2201,2080
nk_cells,raw,0.05,5000,1,precision,0.8212509814184769,7799,7642
nk_cells,raw,0.05,5000,1,recall,0.8047185536607258,7799,7642
nk_cells,raw,0.05,5000,1,f1,0.8129007188653584,7799,7642
nk_cells,bh,-1.0,5000,1,mae,0.028241003132292893,-1,-1
nk_cells,bh,0.01,5000,1,precision,0.0,0,0
nk_cells,bh,0.01,5000,1,recall,0.0,0,0
nk_cells,bh,0.01,5000,1,f1,0.0,0,0
nk_cells,bh,0.05,5000,1,precision,0.0,0,0
nk_cells,bh,0.05,5000,1,recall,0.0,0,0
nk_cells,bh,0.05,5000,1,f1,0.0,0,0
nk_cells,raw,-1.0,5000,2,mae,0.0552000514833262,-1,-1
nk_cells,raw,0.01,5000,2,precision,0.7077003666841278,2201,1909
nk_cells,raw,0.01,5000,2,recall,0.6138119036801454,2201,1909
nk_cells,raw,0.01,5000,2,f1,0.6574209245742092,2201,1909
nk_cells,raw,0.05,5000,2,precision,0.8253124169103961,7799,7522
nk_cells,raw,0.05,5000,2,recall,0.7959994871137326,7799,7522
nk_cells,raw,0.05,5000,2,f1,0.8103909666470857,7799,7522
nk_cells,bh,-1.0,5000,2,mae,0.02791012955353893,-1,-1
nk_cells,bh,0.01,5000,2,precision,0.0,0,0
nk_cells,bh,0.01,5000,2,recall,0.0,0,0
nk_cells,bh,0.01,5000,2,f1,0.0,0,0
nk_cells,bh,0.05,5000,2,precision,0.0,0,0
nk_cells,bh,0.05,5000,2,recall,0.0,0,0
nk_cells,bh,0.05,5000,2,f1,0.0,0,0
nk_cells,raw,-1.0,5000,3,mae,0.04434986303045072,-1,-1
nk_cells,raw,0.01,5000,3,precision,0.7118126272912424,2201,1964
nk_cells,raw,0.01,5000,3,recall,0.6351658337119491,2201,1964
nk_cells,raw,0.01,5000,3,f1,0.6713085234093638,2201,1964
nk_cells,raw,0.05,5000,3,precision,0.8394964594807238,7799,7626
nk_cells,raw,0.05,5000,3,recall,0.8208744710860366,7799,7626
nk_cells,raw,0.05,5000,3,f1,0.8300810372771474,7799,7626
nk_cells,bh,-1.0,5000,3,mae,0.023364152160832163,-1,-1
nk_cells,bh,0.01,5000,3,precision,0.0,0,0
nk_cells,bh,0.01,5000,3,recall,0.0,0,0
nk_cells,bh,0.01,5000,3,f1,0.0,0,0
nk_cells,bh,0.05,5000,3,precision,0.0,0,0
nk_cells,bh,0.05,5000,3,recall,0.0,0,0
nk_cells,bh,0.05,5000,3,f1,0.0,0,0
nk_cells,raw,-1.0,5000,4,mae,0.04996752573170409,-1,-1
nk_cells,raw,0.01,5000,4,precision,0.6338418862690708,2201,2163
nk_cells,raw,0.01,5000,4,recall,0.6228986824170831,2201,2163
nk_cells,raw,0.01,5000,4,f1,0.6283226397800183,2201,2163
nk_cells,raw,0.05,5000,4,precision,0.7945417095777549,7799,7768
nk_cells,raw,0.05,5000,4,recall,0.7913835107065008,7799,7768
nk_cells,raw,0.05,5000,4,f1,0.7929594655360699,7799,7768
nk_cells,bh,-1.0,5000,4,mae,0.025310420194689702,-1,-1
nk_cells,bh,0.01,5000,4,precision,0.0,0,0
nk_cells,bh,0.01,5000,4,recall,0.0,0,0
nk_cells,bh,0.01,5000,4,f1,0.0,0,0
nk_cells,bh,0.05,5000,4,precision,0.0,0,0
nk_cells,bh,0.05,5000,4,recall,0.0,0,0
nk_cells,bh,0.05,5000,4,f1,0.0,0,0
nk_cells,raw,-1.0,5000,5,mae,0.05061459248152478,-1,-1
nk_cells,raw,0.01,5000,5,precision,0.6705258080077183,2201,2073
nk_cells,raw,0.01,5000,5,recall,0.631531122217174,2201,2073
nk_cells,raw,0.01,5000,5,f1,0.6504445484323819,2201,2073
nk_cells,raw,0.05,5000,5,precision,0.8164483071734336,7799,7709
nk_cells,raw,0.05,5000,5,recall,0.8070265418643415,7799,7709
nk_cells,raw,0.05,5000,5,f1,0.8117100851173588,7799,7709
nk_cells,bh,-1.0,5000,5,mae,0.024940109446926022,-1,-1
nk_cells,bh,0.01,5000,5,precision,0.0,0,0
nk_cells,bh,0.01,5000,5,recall,0.0,0,0
nk_cells,bh,0.01,5000,5,f1,0.0,0,0
nk_cells,bh,0.05,5000,5,precision,0.0,0,0
nk_cells,bh,0.05,5000,5,recall,0.0,0,0
nk_cells,bh,0.05,5000,5,f1,0.0,0,0
nk_cells,raw,-1.0,5000,6,mae,0.04549890064150129,-1,-1
nk_cells,raw,0.01,5000,6,precision,0.6398169336384439,2201,2185
nk_cells,raw,0.01,5000,6,recall,0.6351658337119491,2201,2185
nk_cells,raw,0.01,5000,6,f1,0.6374829001367989,2201,2185
nk_cells,raw,0.05,5000,6,precision,0.8054390646842038,7799,7869
nk_cells,raw,0.05,5000,6,recall,0.8126682908065137,7799,7869
nk_cells,raw,0.05,5000,6,f1,0.8090375287209599,7799,7869
nk_cells,bh,-1.0,5000,6,mae,0.02381984850866504,-1,-1
nk_cells,bh,0.01,5000,6,precision,0.0,0,0
nk_cells,bh,0.01,5000,6,recall,0.0,0,0
nk_cells,bh,0.01,5000,6,f1,0.0,0,0
nk_cells,bh,0.05,5000,6,precision,0.0,0,0
nk_cells,bh,0.05,5000,6,recall,0.0,0,0
nk_cells,bh,0.05,5000,6,f1,0.0,0,0
nk_cells,raw,-1.0,5000,7,mae,0.048377093317501785,-1,-1
nk_cells,raw,0.01,5000,7,precision,0.7262716308337703,2201,1907
nk_cells,raw,0.01,5000,7,recall,0.6292594275329396,2201,1907
nk_cells,raw,0.01,5000,7,f1,0.6742940603700097,2201,1907
nk_cells,raw,0.05,5000,7,precision,0.8322425537598505,7799,7487
nk_cells,raw,0.05,5000,7,recall,0.7989485831516862,7799,7487
nk_cells,raw,0.05,5000,7,f1,0.8152557896114091,7799,7487
nk_cells,bh,-1.0,5000,7,mae,0.025502721038428766,-1,-1
nk_cells,bh,0.01,5000,7,precision,0.0,0,0
nk_cells,bh,0.01,5000,7,recall,0.0,0,0
nk_cells,bh,0.01,5000,7,f1,0.0,0,0
nk_cells,bh,0.05,5000,7,precision,0.0,0,0
nk_cells,bh,0.05,5000,7,recall,0.0,0,0
nk_cells,bh,0.05,5000,7,f1,0.0,0,0
nk_cells,raw,-1.0,5000,8,mae,0.046488343840665844,-1,-1
nk_cells,raw,0.01,5000,8,precision,0.720166753517457,2201,1919
nk_cells,raw,0.01,5000,8,recall,0.6278964107223989,2201,1919
nk_cells,raw,0.01,5000,8,f1,0.670873786407767,2201,1919
nk_cells,raw,0.05,5000,8,precision,0.8407198495836691,7799,7446
nk_cells,raw,0.05,5000,8,recall,0.8026670085908449,7799,7446
nk_cells,raw,0.05,5000,8,f1,0.8212528697933749,7799,7446
nk_cells,bh,-1.0,5000,8,mae,0.025187635250656183,-1,-1
nk_cells,bh,0.01,5000,8,precision,0.0,0,0
nk_cells,bh,0.01,5000,8,recall,0.0,0,0
nk_cells,bh,0.01,5000,8,f1,0.0,0,0
nk_cells,bh,0.05,5000,8,precision,0.0,0,0
nk_cells,bh,0.05,5000,8,recall,0.0,0,0
nk_cells,bh,0.05,5000,8,f1,0.0,0,0
nk_cells,raw,-1.0,5000,9,mae,0.04612111729651539,-1,-1
nk_cells,raw,0.01,5000,9,precision,0.6942928039702233,2201,2015
nk_cells,raw,0.01,5000,9,recall,0.635620172648796,2201,2015
nk_cells,raw,0.01,5000,9,f1,0.6636622390891841,2201,2015
nk_cells,raw,0.05,5000,9,precision,0.8239905919247354,7799,7653
nk_cells,raw,0.05,5000,9,recall,0.8085652006667522,7799,7653
nk_cells,raw,0.05,5000,9,f1,0.8162050220036241,7799,7653
nk_cells,bh,-1.0,5000,9,mae,0.022958559774847266,-1,-1
nk_cells,bh,0.01,5000,9,precision,0.0,0,0
nk_cells,bh,0.01,5000,9,recall,0.0,0,0
nk_cells,bh,0.01,5000,9,f1,0.0,0,0
nk_cells,bh,0.05,5000,9,precision,0.0,0,0
nk_cells,bh,0.05,5000,9,recall,0.0,0,0
nk_cells,bh,0.05,5000,9,f1,0.0,0,0
nk_cells,raw,-1.0,5000,10,mae,0.048425452466163255,-1,-1
nk_cells,raw,0.01,5000,10,precision,0.6754051477597712,2201,2098
nk_cells,raw,0.01,5000,10,recall,0.64379827351204,2201,2098
nk_cells,raw,0.01,5000,10,f1,0.659223075133752,2201,2098
nk_cells,raw,0.05,5000,10,precision,0.8148817982172846,7799,7741
nk_cells,raw,0.05,5000,10,recall,0.8088216438004873,7799,7741
nk_cells,raw,0.05,5000,10,f1,0.8118404118404119,7799,7741
nk_cells,bh,-1.0,5000,10,mae,0.024099298033089533,-1,-1
nk_cells,bh,0.01,5000,10,precision,0.0,0,0
nk_cells,bh,0.01,5000,10,recall,0.0,0,0
nk_cells,bh,0.01,5000,10,f1,0.0,0,0
nk_cells,bh,0.05,5000,10,precision,0.0,0,0
nk_cells,bh,0.05,5000,10,recall,0.0,0,0
nk_cells,bh,0.05,5000,10,f1,0.0,0,0
nk_cells,raw,-1.0,5000,20,mae,0.0448610183096721,-1,-1
nk_cells,raw,0.01,5000,20,precision,0.7138671875,2201,2048
nk_cells,raw,0.01,5000,20,recall,0.6642435256701499,2201,2048
nk_cells,raw,0.01,5000,20,f1,0.6881619204518711,2201,2048
nk_cells,raw,0.05,5000,20,precision,0.8354005167958657,7799,7740
nk_cells,raw,0.05,5000,20,recall,0.8290806513655596,7799,7740
nk_cells,raw,0.05,5000,20,f1,0.8322285861381041,7799,7740
nk_cells,bh,-1.0,5000,20,mae,0.022631506394431327,-1,-1
nk_cells,bh,0.01,5000,20,precision,0.0,0,0
nk_cells,bh,0.01,5000,20,recall,0.0,0,0
nk_cells,bh,0.01,5000,20,f1,0.0,0,0
nk_cells,bh,0.05,5000,20,precision,0.0,0,0
nk_cells,bh,0.05,5000,20,recall,0.0,0,0
nk_cells,bh,0.05,5000,20,f1,0.0,0,0
nk_cells,raw,-1.0,5000,30,mae,0.050942783931882334,-1,-1
nk_cells,raw,0.01,5000,30,precision,0.6790653314258465,2201,2097
nk_cells,raw,0.01,5000,30,recall,0.6469786460699682,2201,2097
nk_cells,raw,0.01,5000,30,f1,0.6626337831549558,2201,2097
nk_cells,raw,0.05,5000,30,precision,0.8102643856920684,7799,7716
nk_cells,raw,0.05,5000,30,recall,0.8016412360559046,7799,7716
nk_cells,raw,0.05,5000,30,f1,0.80592974540767,7799,7716
nk_cells,bh,-1.0,5000,30,mae,0.025616238052137075,-1,-1
nk_cells,bh,0.01,5000,30,precision,0.0,0,0
nk_cells,bh,0.01,5000,30,recall,0.0,0,0
nk_cells,bh,0.01,5000,30,f1,0.0,0,0
nk_cells,bh,0.05,5000,30,precision,0.0,0,0
nk_cells,bh,0.05,5000,30,recall,0.0,0,0
nk_cells,bh,0.05,5000,30,f1,0.0,0,0
nk_cells,raw,-1.0,5000,40,mae,0.04413232985320297,-1,-1
nk_cells,raw,0.01,5000,40,precision,0.6998577524893315,2201,2109
nk_cells,raw,0.01,5000,40,recall,0.6706042707860064,2201,2109
nk_cells,raw,0.01,5000,40,f1,0.6849187935034803,2201,2109
nk_cells,raw,0.05,5000,40,precision,0.8335084033613446,7799,7616
nk_cells,raw,0.05,5000,40,recall,0.8139505064751891,7799,7616
nk_cells,raw,0.05,5000,40,f1,0.8236133636068764,7799,7616
nk_cells,bh,-1.0,5000,40,mae,0.023871253091807026,-1,-1
nk_cells,bh,0.01,5000,40,precision,0.0,0,0
nk_cells,bh,0.01,5000,40,recall,0.0,0,0
nk_cells,bh,0.01,5000,40,f1,0.0,0,0
nk_cells,bh,0.05,5000,40,precision,0.0,0,0
nk_cells,bh,0.05,5000,40,recall,0.0,0,0
nk_cells,bh,0.05,5000,40,f1,0.0,0,0
nk_cells,raw,-1.0,5000,50,mae,0.046605633548108545,-1,-1
nk_cells,raw,0.01,5000,50,precision,0.736089841755998,2201,1959
nk_cells,raw,0.01,5000,50,recall,0.6551567469332121,2201,1959
nk_cells,raw,0.01,5000,50,f1,0.6932692307692307,2201,1959
nk_cells,raw,0.05,5000,50,precision,0.8439829605963791,7799,7512
nk_cells,raw,0.05,5000,50,recall,0.8129247339402488,7799,7512
nk_cells,raw,0.05,5000,50,f1,0.8281627588008621,7799,7512
nk_cells,bh,-1.0,5000,50,mae,0.024546491615999113,-1,-1
nk_cells,bh,0.01,5000,50,precision,0.0,0,0
nk_cells,bh,0.01,5000,50,recall,0.0,0,0
nk_cells,bh,0.01,5000,50,f1,0.0,0,0
nk_cells,bh,0.05,5000,50,precision,0.0,0,0
nk_cells,bh,0.05,5000,50,recall,0.0,0,0
nk_cells,bh,0.05,5000,50,f1,0.0,0,0
nk_cells,raw,-1.0,5000,60,mae,0.047930365966439896,-1,-1
nk_cells,raw,0.01,5000,60,precision,0.6923431734317343,2201,2168
nk_cells,raw,0.01,5000,60,recall,0.6819627442071785,2201,2168
nk_cells,raw,0.01,5000,60,f1,0.6871137560082399,2201,2168
nk_cells,raw,0.05,5000,60,precision,0.8213137935467284,7799,7779
nk_cells,raw,0.05,5000,60,recall,0.8192075907167585,7799,7779
nk_cells,raw,0.05,5000,60,f1,0.8202593400950058,7799,7779
nk_cells,bh,-1.0,5000,60,mae,0.023782003660269856,-1,-1
nk_cells,bh,0.01,5000,60,precision,0.0,0,0
nk_cells,bh,0.01,5000,60,recall,0.0,0,0
nk_cells,bh,0.01,5000,60,f1,0.0,0,0
nk_cells,bh,0.05,5000,60,precision,0.0,0,0
nk_cells,bh,0.05,5000,60,recall,0.0,0,0
nk_cells,bh,0.05,5000,60,f1,0.0,0,0
nk_cells,raw,-1.0,5000,70,mae,0.04891420788257233,-1,-1
nk_cells,raw,0.01,5000,70,precision,0.687007874015748,2201,2032
nk_cells,raw,0.01,5000,70,recall,0.6342571558382554,2201,2032
nk_cells,raw,0.01,5000,70,f1,0.6595794944483817,2201,2032
nk_cells,raw,0.05,5000,70,precision,0.8153866282873218,7799,7643
nk_cells,raw,0.05,5000,70,recall,0.7990768047185537,7799,7643
nk_cells,raw,0.05,5000,70,f1,0.8071493329879549,7799,7643
nk_cells,bh,-1.0,5000,70,mae,0.02450522165051093,-1,-1
nk_cells,bh,0.01,5000,70,precision,0.0,0,0
nk_cells,bh,0.01,5000,70,recall,0.0,0,0
nk_cells,bh,0.01,5000,70,f1,0.0,0,0
nk_cells,bh,0.05,5000,70,precision,0.0,0,0
nk_cells,bh,0.05,5000,70,recall,0.0,0,0
nk_cells,bh,0.05,5000,70,f1,0.0,0,0
nk_cells,raw,-1.0,5000,80,mae,0.04813180665226711,-1,-1
nk_cells,raw,0.01,5000,80,precision,0.6950048030739674,2201,2082
nk_cells,raw,0.01,5000,80,recall,0.6574284416174466,2201,2082
nk_cells,raw,0.01,5000,80,f1,0.67569460658417,2201,2082
nk_cells,raw,0.05,5000,80,precision,0.8253263707571802,7799,7660
nk_cells,raw,0.05,5000,80,recall,0.8106167457366329,7799,7660
nk_cells,raw,0.05,5000,80,f1,0.8179054272592018,7799,7660
nk_cells,bh,-1.0,5000,80,mae,0.024108670416491233,-1,-1
nk_cells,bh,0.01,5000,80,precision,0.0,0,0
nk_cells,bh,0.01,5000,80,recall,0.0,0,0
nk_cells,bh,0.01,5000,80,f1,0.0,0,0
nk_cells,bh,0.05,5000,80,precision,0.0,0,0
nk_cells,bh,0.05,5000,80,recall,0.0,0,0
nk_cells,bh,0.05,5000,80,f1,0.0,0,0
nk_cells,raw,-1.0,5000,90,mae,0.0448362577932395,-1,-1
nk_cells,raw,0.01,5000,90,precision,0.6823914058851004,2201,2141
nk_cells,raw,0.01,5000,90,recall,0.663789186733303,2201,2141
nk_cells,raw,0.01,5000,90,f1,0.672961768770152,2201,2141
nk_cells,raw,0.05,5000,90,precision,0.8201550387596899,7799,7740
nk_cells,raw,0.05,5000,90,recall,0.8139505064751891,7799,7740
nk_cells,raw,0.05,5000,90,f1,0.8170409936289337,7799,7740
nk_cells,bh,-1.0,5000,90,mae,0.023282833727383413,-1,-1
nk_cells,bh,0.01,5000,90,precision,0.0,0,0
nk_cells,bh,0.01,5000,90,recall,0.0,0,0
nk_cells,bh,0.01,5000,90,f1,0.0,0,0
nk_cells,bh,0.05,5000,90,precision,0.0,0,0
nk_cells,bh,0.05,5000,90,recall,0.0,0,0
nk_cells,bh,0.05,5000,90,f1,0.0,0,0
nk_cells,raw,-1.0,5000,100,mae,0.051135951791406245,-1,-1
nk_cells,raw,0.01,5000,100,precision,0.6639423076923077,2201,2080
nk_cells,raw,0.01,5000,100,recall,0.627442071785552,2201,2080
nk_cells,raw,0.01,5000,100,f1,0.6451763606633965,2201,2080
nk_cells,raw,0.05,5000,100,precision,0.8079074001820783,7799,7689
nk_cells,raw,0.05,5000,100,recall,0.7965123733812027,7799,7689
nk_cells,raw,0.05,5000,100,f1,0.8021694214876033,7799,7689
nk_cells,bh,-1.0,5000,100,mae,0.02561942440519156,-1,-1
nk_cells,bh,0.01,5000,100,precision,0.0,0,0
nk_cells,bh,0.01,5000,100,recall,0.0,0,0
nk_cells,bh,0.01,5000,100,f1,0.0,0,0
nk_cells,bh,0.05,5000,100,precision,0.0,0,0
nk_cells,bh,0.05,5000,100,recall,0.0,0,0
nk_cells,bh,0.05,5000,100,f1,0.0,0,0
nk_cells,raw,-1.0,7000,1,mae,0.05074135270500818,-1,-1
nk_cells,raw,0.01,7000,1,precision,0.7046913580246914,2205,2025
nk_cells,raw,0.01,7000,1,recall,0.6471655328798186,2205,2025
nk_cells,raw,0.01,7000,1,f1,0.6747044917257683,2205,2025
nk_cells,raw,0.05,7000,1,precision,0.8274665981500514,7750,7784
nk_cells,raw,0.05,7000,1,recall,0.8310967741935484,7750,7784
nk_cells,raw,0.05,7000,1,f1,0.8292777134028583,7750,7784
nk_cells,bh,-1.0,7000,1,mae,0.02496842541707538,-1,-1
nk_cells,bh,0.01,7000,1,precision,0.0,0,0
nk_cells,bh,0.01,7000,1,recall,0.0,0,0
nk_cells,bh,0.01,7000,1,f1,0.0,0,0
nk_cells,bh,0.05,7000,1,precision,0.0,220,0
nk_cells,bh,0.05,7000,1,recall,0.0,220,0
nk_cells,bh,0.05,7000,1,f1,0.0,220,0
nk_cells,raw,-1.0,7000,2,mae,0.052334039918735274,-1,-1
nk_cells,raw,0.01,7000,2,precision,0.7371892440385591,2205,1971
nk_cells,raw,0.01,7000,2,recall,0.6589569160997732,2205,1971
nk_cells,raw,0.01,7000,2,f1,0.6958812260536399,2205,1971
nk_cells,raw,0.05,7000,2,precision,0.8306483300589391,7750,7635
nk_cells,raw,0.05,7000,2,recall,0.8183225806451613,7750,7635
nk_cells,raw,0.05,7000,2,f1,0.8244393890152746,7750,7635
nk_cells,bh,-1.0,7000,2,mae,0.02531694482322506,-1,-1
nk_cells,bh,0.01,7000,2,precision,0.0,0,0
nk_cells,bh,0.01,7000,2,recall,0.0,0,0
nk_cells,bh,0.01,7000,2,f1,0.0,0,0
nk_cells,bh,0.05,7000,2,precision,0.0,220,0
nk_cells,bh,0.05,7000,2,recall,0.0,220,0
nk_cells,bh,0.05,7000,2,f1,0.0,220,0
nk_cells,raw,-1.0,7000,3,mae,0.04907879413151945,-1,-1
nk_cells,raw,0.01,7000,3,precision,0.7093525179856115,2205,2085
nk_cells,raw,0.01,7000,3,recall,0.6707482993197279,2205,2085
nk_cells,raw,0.01,7000,3,f1,0.6895104895104895,2205,2085
nk_cells,raw,0.05,7000,3,precision,0.8252617801047121,7750,7640
nk_cells,raw,0.05,7000,3,recall,0.8135483870967742,7750,7640
nk_cells,raw,0.05,7000,3,f1,0.8193632228719948,7750,7640
nk_cells,bh,-1.0,7000,3,mae,0.02365676921782942,-1,-1
nk_cells,bh,0.01,7000,3,precision,0.0,0,0
nk_cells,bh,0.01,7000,3,recall,0.0,0,0
nk_cells,bh,0.01,7000,3,f1,0.0,0,0
nk_cells,bh,0.05,7000,3,precision,0.0,220,0
nk_cells,bh,0.05,7000,3,recall,0.0,220,0
nk_cells,bh,0.05,7000,3,f1,0.0,220,0
nk_cells,raw,-1.0,7000,4,mae,0.049512024415732325,-1,-1
